 Timestamp,,,healthy value,, attacked Value
 30/6/2015 2:00:45 PM,,,8.012882,,7.455973
 30/6/2015 2:00:46 PM,,,8.012882,,7.455973
 30/6/2015 2:00:47 PM,,,8.008717,,7.455973
 30/6/2015 2:00:48 PM,,,8.008717,,7.455973
 30/6/2015 2:00:49 PM,,,8.008717,,7.455973
 30/6/2015 2:00:50 PM,,,8.004871,,7.455973
 30/6/2015 2:00:51 PM,,,8.004551,,7.455973
 30/6/2015 2:00:52 PM,,,8.004551,,7.455973
 30/6/2015 2:00:53 PM,,,8.004551,,7.455973
 30/6/2015 2:00:54 PM,,,8.004551,,7.457575
 30/6/2015 2:00:55 PM,,,8.004551,,7.460139
 30/6/2015 2:00:56 PM,,,8.004551,,7.460139
 30/6/2015 2:00:57 PM,,,8.004551,,7.460139
 30/6/2015 2:00:58 PM,,,8.004551,,7.460139
 30/6/2015 2:00:59 PM,,,8.003269,,7.460139
 30/6/2015 2:01:00 PM,,,8.003269,,7.463023
 30/6/2015 2:01:01 PM,,,8.003269,,7.463023
 30/6/2015 2:01:02 PM,,,8.003269,,7.463023
 30/6/2015 2:01:03 PM,,,8.003269,,7.463023
 30/6/2015 2:01:04 PM,,,8.003269,,7.463023
 30/6/2015 2:01:05 PM,,,8.003269,,7.463023
 30/6/2015 2:01:06 PM,,,8.002308,,7.463023
 30/6/2015 2:01:07 PM,,,7.998142,,7.463023
 30/6/2015 2:01:08 PM,,,7.998142,,7.462061
 30/6/2015 2:01:09 PM,,,7.998142,,7.462061
 30/6/2015 2:01:10 PM,,,7.998142,,7.459818
 30/6/2015 2:01:11 PM,,,7.997501,,7.459818
 30/6/2015 2:01:12 PM,,,7.994297,,7.459818
 30/6/2015 2:01:13 PM,,,7.993656,,7.459818
 30/6/2015 2:01:14 PM,,,7.991733,,7.459818
 30/6/2015 2:01:15 PM,,,7.991733,,7.459818
 30/6/2015 2:01:16 PM,,,7.991733,,7.457575
 30/6/2015 2:01:17 PM,,,7.991733,,7.457255
 30/6/2015 2:01:18 PM,,,7.991733,,7.457255
 30/6/2015 2:01:19 PM,,,7.991733,,7.457255
 30/6/2015 2:01:20 PM,,,7.991733,,7.457255
 30/6/2015 2:01:21 PM,,,7.991733,,7.457255
 30/6/2015 2:01:22 PM,,,7.991733,,7.457255
 30/6/2015 2:01:23 PM,,,7.991733,,7.457255
 30/6/2015 2:01:24 PM,,,7.991733,,7.457255
 30/6/2015 2:01:25 PM,,,7.991733,,7.457255
 30/6/2015 2:01:26 PM,,,7.991733,,7.457255
 30/6/2015 2:01:27 PM,,,7.991733,,7.457255
 30/6/2015 2:01:28 PM,,,7.991733,,7.457255
 30/6/2015 2:01:29 PM,,,7.991733,,7.457255
 30/6/2015 2:01:30 PM,,,7.991733,,7.457255
 30/6/2015 2:01:31 PM,,,7.991733,,7.457255
 30/6/2015 2:01:32 PM,,,7.993656,,7.457255
 30/6/2015 2:01:33 PM,,,7.994617,,7.457255
 30/6/2015 2:01:34 PM,,,7.994617,,7.457255
 30/6/2015 2:01:35 PM,,,7.994617,,7.457255
 30/6/2015 2:01:36 PM,,,7.994617,,7.457255
 30/6/2015 2:01:37 PM,,,7.994617,,7.457255
 30/6/2015 2:01:38 PM,,,7.994617,,7.457255
 30/6/2015 2:01:39 PM,,,7.994617,,7.457255
 30/6/2015 2:01:40 PM,,,7.991413,,7.457255
 30/6/2015 2:01:41 PM,,,7.988208,,7.457255
 30/6/2015 2:01:42 PM,,,7.987247,,7.456614
 30/6/2015 2:01:43 PM,,,7.985004,,7.456614
 30/6/2015 2:01:44 PM,,,7.985004,,7.455332
 30/6/2015 2:01:45 PM,,,7.980838,,7.455332
 30/6/2015 2:01:46 PM,,,7.978916,,7.455332
 30/6/2015 2:01:47 PM,,,7.978916,,7.455332
 30/6/2015 2:01:48 PM,,,7.978916,,7.455332
 30/6/2015 2:01:49 PM,,,7.976673,,7.455332
 30/6/2015 2:01:50 PM,,,7.973469,,7.455332
 30/6/2015 2:01:51 PM,,,7.972507,,7.455332
 30/6/2015 2:01:52 PM,,,7.972187,,7.455332
 30/6/2015 2:01:53 PM,,,7.970264,,7.455332
 30/6/2015 2:01:54 PM,,,7.969303,,7.455653
 30/6/2015 2:01:55 PM,,,7.969303,,7.455653
 30/6/2015 2:01:56 PM,,,7.966099,,7.455653
 30/6/2015 2:01:57 PM,,,7.964497,,7.455653
 30/6/2015 2:01:58 PM,,,7.963856,,7.455653
 30/6/2015 2:01:59 PM,,,7.963856,,7.455653
 30/6/2015 2:02:00 PM,,,7.963856,,7.455653
 30/6/2015 2:02:01 PM,,,7.963856,,7.455653
 30/6/2015 2:02:02 PM,,,7.961292,,7.455653
 30/6/2015 2:02:03 PM,,,7.961292,,7.455653
 30/6/2015 2:02:04 PM,,,7.959049,,7.455653
 30/6/2015 2:02:05 PM,,,7.959049,,7.455653
 30/6/2015 2:02:06 PM,,,7.959049,,7.455653
 30/6/2015 2:02:07 PM,,,7.956486,,7.455653
 30/6/2015 2:02:08 PM,,,7.956486,,7.455653
 30/6/2015 2:02:09 PM,,,7.956486,,7.455653
 30/6/2015 2:02:10 PM,,,7.956486,,7.455653
 30/6/2015 2:02:11 PM,,,7.953281,,7.455653
 30/6/2015 2:02:12 PM,,,7.953281,,7.455653
 30/6/2015 2:02:13 PM,,,7.953281,,7.457255
 30/6/2015 2:02:14 PM,,,7.953281,,7.457255
 30/6/2015 2:02:15 PM,,,7.953281,,7.457255
 30/6/2015 2:02:16 PM,,,7.953281,,7.457255
 30/6/2015 2:02:17 PM,,,7.953281,,7.457255
 30/6/2015 2:02:18 PM,,,7.953281,,7.457255
 30/6/2015 2:02:19 PM,,,7.953281,,7.457255
 30/6/2015 2:02:20 PM,,,7.953281,,7.457255
 30/6/2015 2:02:21 PM,,,7.953281,,7.457255
 30/6/2015 2:02:22 PM,,,7.951679,,7.457255
 30/6/2015 2:02:23 PM,,,7.949757,,7.457255
 30/6/2015 2:02:24 PM,,,7.947193,,7.457255
 30/6/2015 2:02:25 PM,,,7.945591,,7.457255
 30/6/2015 2:02:26 PM,,,7.943668,,7.457255
 30/6/2015 2:02:27 PM,,,7.943668,,7.457255
 30/6/2015 2:02:28 PM,,,7.943668,,7.457255
 30/6/2015 2:02:29 PM,,,7.943668,,7.457255
 30/6/2015 2:02:30 PM,,,7.940144,,7.457255
 30/6/2015 2:02:31 PM,,,7.940144,,7.457255
 30/6/2015 2:02:32 PM,,,7.940144,,7.457255
 30/6/2015 2:02:33 PM,,,7.940144,,7.460459
 30/6/2015 2:02:34 PM,,,7.940144,,7.460459
 30/6/2015 2:02:35 PM,,,7.940144,,7.460459
 30/6/2015 2:02:36 PM,,,7.940144,,7.460459
 30/6/2015 2:02:37 PM,,,7.940144,,7.460459
 30/6/2015 2:02:38 PM,,,7.938862,,7.460459
 30/6/2015 2:02:39 PM,,,7.93758,,7.456934
 30/6/2015 2:02:40 PM,,,7.935338,,7.456934
 30/6/2015 2:02:41 PM,,,7.935338,,7.456934
 30/6/2015 2:02:42 PM,,,7.935338,,7.456934
 30/6/2015 2:02:43 PM,,,7.935338,,7.456934
 30/6/2015 2:02:44 PM,,,7.936939,,7.456934
 30/6/2015 2:02:45 PM,,,7.936939,,7.456934
 30/6/2015 2:02:46 PM,,,7.936939,,7.456934
 30/6/2015 2:02:47 PM,,,7.933735,,7.456934
 30/6/2015 2:02:48 PM,,,7.933735,,7.456934
 30/6/2015 2:02:49 PM,,,7.933735,,7.456934
 30/6/2015 2:02:50 PM,,,7.933735,,7.456934
 30/6/2015 2:02:51 PM,,,7.933415,,7.456934
 30/6/2015 2:02:52 PM,,,7.931172,,7.456934
 30/6/2015 2:02:53 PM,,,7.931172,,7.456934
 30/6/2015 2:02:54 PM,,,7.931172,,7.456934
 30/6/2015 2:02:55 PM,,,7.931172,,7.456934
 30/6/2015 2:02:56 PM,,,7.931172,,7.456934
 30/6/2015 2:02:57 PM,,,7.931172,,7.454371
 30/6/2015 2:02:58 PM,,,7.931172,,7.45341
 30/6/2015 2:02:59 PM,,,7.931172,,7.45341
 30/6/2015 2:03:00 PM,,,7.930211,,7.45373
 30/6/2015 2:03:01 PM,,,7.930211,,7.455973
 30/6/2015 2:03:02 PM,,,7.930211,,7.455973
 30/6/2015 2:03:03 PM,,,7.930211,,7.455973
 30/6/2015 2:03:04 PM,,,7.930211,,7.455973
 30/6/2015 2:03:05 PM,,,7.930211,,7.455973
 30/6/2015 2:03:06 PM,,,7.930211,,7.455973
 30/6/2015 2:03:07 PM,,,7.930211,,7.455973
 30/6/2015 2:03:08 PM,,,7.930211,,7.455973
 30/6/2015 2:03:09 PM,,,7.92957,,7.455973
 30/6/2015 2:03:10 PM,,,7.927327,,7.455973
 30/6/2015 2:03:11 PM,,,7.927327,,7.455973
 30/6/2015 2:03:12 PM,,,7.925404,,7.455973
 30/6/2015 2:03:13 PM,,,7.922841,,7.455973
 30/6/2015 2:03:14 PM,,,7.922841,,7.455973
 30/6/2015 2:03:15 PM,,,7.922841,,7.455973
 30/6/2015 2:03:16 PM,,,7.921238,,7.455973
 30/6/2015 2:03:17 PM,,,7.918995,,7.455973
 30/6/2015 2:03:18 PM,,,7.916111,,7.455973
 30/6/2015 2:03:19 PM,,,7.916111,,7.455973
 30/6/2015 2:03:20 PM,,,7.916111,,7.455973
 30/6/2015 2:03:21 PM,,,7.916111,,7.455973
 30/6/2015 2:03:22 PM,,,7.916111,,7.455973
 30/6/2015 2:03:23 PM,,,7.91515,,7.455973
 30/6/2015 2:03:24 PM,,,7.914189,,7.455973
 30/6/2015 2:03:25 PM,,,7.914189,,7.455973
 30/6/2015 2:03:26 PM,,,7.912587,,7.455973
 30/6/2015 2:03:27 PM,,,7.912587,,7.458216
 30/6/2015 2:03:28 PM,,,7.912587,,7.458216
 30/6/2015 2:03:29 PM,,,7.912587,,7.458216
 30/6/2015 2:03:30 PM,,,7.912587,,7.458216
 30/6/2015 2:03:31 PM,,,7.912587,,7.457575
 30/6/2015 2:03:32 PM,,,7.912587,,7.455653
 30/6/2015 2:03:33 PM,,,7.912587,,7.455653
 30/6/2015 2:03:34 PM,,,7.912587,,7.455653
 30/6/2015 2:03:35 PM,,,7.912587,,7.455653
 30/6/2015 2:03:36 PM,,,7.910023,,7.455653
 30/6/2015 2:03:37 PM,,,7.907139,,7.455653
 30/6/2015 2:03:38 PM,,,7.905537,,7.455653
 30/6/2015 2:03:39 PM,,,7.905537,,7.454051
 30/6/2015 2:03:40 PM,,,7.905537,,7.454051
 30/6/2015 2:03:41 PM,,,7.905537,,7.454051
 30/6/2015 2:03:42 PM,,,7.905537,,7.454051
 30/6/2015 2:03:43 PM,,,7.902653,,7.454051
 30/6/2015 2:03:44 PM,,,7.902653,,7.451807
 30/6/2015 2:03:45 PM,,,7.902653,,7.448924
 30/6/2015 2:03:46 PM,,,7.902653,,7.448924
 30/6/2015 2:03:47 PM,,,7.902653,,7.448924
 30/6/2015 2:03:48 PM,,,7.902653,,7.447962
 30/6/2015 2:03:49 PM,,,7.905537,,7.444117
 30/6/2015 2:03:50 PM,,,7.905537,,7.443797
 30/6/2015 2:03:51 PM,,,7.906498,,7.443797
 30/6/2015 2:03:52 PM,,,7.906819,,7.443797
 30/6/2015 2:03:53 PM,,,7.906819,,7.443797
 30/6/2015 2:03:54 PM,,,7.906819,,7.443797
 30/6/2015 2:03:55 PM,,,7.906819,,7.441233
 30/6/2015 2:03:56 PM,,,7.906819,,7.441233
 30/6/2015 2:03:57 PM,,,7.906819,,7.441233
 30/6/2015 2:03:58 PM,,,7.903935,,7.43899
 30/6/2015 2:03:59 PM,,,7.903615,,7.435786
 30/6/2015 2:04:00 PM,,,7.903615,,7.435786
 30/6/2015 2:04:01 PM,,,7.903615,,7.435786
 30/6/2015 2:04:02 PM,,,7.903615,,7.435786
 30/6/2015 2:04:03 PM,,,7.903615,,7.441233
 30/6/2015 2:04:04 PM,,,7.903615,,7.441233
 30/6/2015 2:04:05 PM,,,7.902333,,7.441233
 30/6/2015 2:04:06 PM,,,7.901692,,7.436427
 30/6/2015 2:04:07 PM,,,7.898808,,7.436427
 30/6/2015 2:04:08 PM,,,7.898808,,7.436427
 30/6/2015 2:04:09 PM,,,7.898808,,7.436427
 30/6/2015 2:04:10 PM,,,7.898808,,7.436427
 30/6/2015 2:04:11 PM,,,7.898808,,7.432902
 30/6/2015 2:04:12 PM,,,7.898808,,7.430979
 30/6/2015 2:04:13 PM,,,7.898808,,7.430979
 30/6/2015 2:04:14 PM,,,7.898808,,7.430979
 30/6/2015 2:04:15 PM,,,7.896245,,7.430979
 30/6/2015 2:04:16 PM,,,7.89272,,7.430979
 30/6/2015 2:04:17 PM,,,7.89272,,7.430979
 30/6/2015 2:04:18 PM,,,7.89272,,7.430979
 30/6/2015 2:04:19 PM,,,7.889195,,7.430979
 30/6/2015 2:04:20 PM,,,7.889195,,7.430979
 30/6/2015 2:04:21 PM,,,7.886312,,7.430979
 30/6/2015 2:04:22 PM,,,7.886312,,7.430979
 30/6/2015 2:04:23 PM,,,7.883428,,7.427775
 30/6/2015 2:04:24 PM,,,7.883428,,7.427775
 30/6/2015 2:04:25 PM,,,7.883428,,7.427775
 30/6/2015 2:04:26 PM,,,7.878301,,7.421687
 30/6/2015 2:04:27 PM,,,7.878301,,7.421687
 30/6/2015 2:04:28 PM,,,7.878301,,7.421687
 30/6/2015 2:04:29 PM,,,7.876698,,7.421687
 30/6/2015 2:04:30 PM,,,7.874776,,7.421687
 30/6/2015 2:04:31 PM,,,7.874776,,7.421687
 30/6/2015 2:04:32 PM,,,7.874776,,7.421687
 30/6/2015 2:04:33 PM,,,7.874776,,7.421687
 30/6/2015 2:04:34 PM,,,7.874776,,7.421687
 30/6/2015 2:04:35 PM,,,7.874776,,7.421687
 30/6/2015 2:04:36 PM,,,7.874776,,7.421687
 30/6/2015 2:04:37 PM,,,7.874776,,7.421687
 30/6/2015 2:04:38 PM,,,7.872853,,7.421687
 30/6/2015 2:04:39 PM,,,7.87061,,7.421687
 30/6/2015 2:04:40 PM,,,7.87061,,7.421687
 30/6/2015 2:04:41 PM,,,7.868047,,7.421687
 30/6/2015 2:04:42 PM,,,7.866765,,7.421687
 30/6/2015 2:04:43 PM,,,7.865804,,7.421687
 30/6/2015 2:04:44 PM,,,7.86324,,7.421687
 30/6/2015 2:04:45 PM,,,7.86324,,7.421687
 30/6/2015 2:04:46 PM,,,7.860356,,7.421687
 30/6/2015 2:04:47 PM,,,7.860356,,7.421687
 30/6/2015 2:04:48 PM,,,7.860356,,7.421687
 30/6/2015 2:04:49 PM,,,7.860356,,7.421687
 30/6/2015 2:04:50 PM,,,7.860356,,7.421687
 30/6/2015 2:04:51 PM,,,7.857793,,7.421687
 30/6/2015 2:04:52 PM,,,7.857472,,7.421687
 30/6/2015 2:04:53 PM,,,7.857472,,7.420405
 30/6/2015 2:04:54 PM,,,7.857152,,7.420405
 30/6/2015 2:04:55 PM,,,7.857152,,7.420405
 30/6/2015 2:04:56 PM,,,7.857152,,7.420405
 30/6/2015 2:04:57 PM,,,7.857152,,7.420405
 30/6/2015 2:04:58 PM,,,7.853948,,7.420405
 30/6/2015 2:04:59 PM,,,7.853948,,7.420405
 30/6/2015 2:05:00 PM,,,7.853948,,7.420405
 30/6/2015 2:05:01 PM,,,7.853948,,7.420405
 30/6/2015 2:05:02 PM,,,7.853948,,7.420405
 30/6/2015 2:05:03 PM,,,7.847219,,7.420405
 30/6/2015 2:05:04 PM,,,7.847219,,7.420405
 30/6/2015 2:05:05 PM,,,7.847219,,7.420405
 30/6/2015 2:05:06 PM,,,7.846578,,7.420405
 30/6/2015 2:05:07 PM,,,7.841451,,7.420405
 30/6/2015 2:05:08 PM,,,7.839208,,7.420405
 30/6/2015 2:05:09 PM,,,7.837926,,7.420405
 30/6/2015 2:05:10 PM,,,7.836645,,7.420405
 30/6/2015 2:05:11 PM,,,7.834722,,7.420405
 30/6/2015 2:05:12 PM,,,7.832159,,7.420405
 30/6/2015 2:05:13 PM,,,7.830236,,7.420405
 30/6/2015 2:05:14 PM,,,7.827032,,7.420405
 30/6/2015 2:05:15 PM,,,7.827032,,7.420405
 30/6/2015 2:05:16 PM,,,7.824148,,7.420405
 30/6/2015 2:05:17 PM,,,7.824148,,7.420405
 30/6/2015 2:05:18 PM,,,7.824148,,7.420405
 30/6/2015 2:05:19 PM,,,7.824148,,7.420405
 30/6/2015 2:05:20 PM,,,7.824148,,7.420405
 30/6/2015 2:05:21 PM,,,7.821905,,7.420405
 30/6/2015 2:05:22 PM,,,7.820623,,7.420405
 30/6/2015 2:05:23 PM,,,7.820623,,7.420405
 30/6/2015 2:05:24 PM,,,7.820623,,7.420405
 30/6/2015 2:05:25 PM,,,7.819341,,7.420405
 30/6/2015 2:05:26 PM,,,7.819341,,7.420405
 30/6/2015 2:05:27 PM,,,7.819341,,7.420405
 30/6/2015 2:05:28 PM,,,7.815496,,7.420405
 30/6/2015 2:05:29 PM,,,7.815496,,7.420405
 30/6/2015 2:05:30 PM,,,7.815496,,7.420405
 30/6/2015 2:05:31 PM,,,7.815496,,7.420405
 30/6/2015 2:05:32 PM,,,7.807806,,7.420405
 30/6/2015 2:05:33 PM,,,7.807806,,7.420405
 30/6/2015 2:05:34 PM,,,7.807806,,7.420405
 30/6/2015 2:05:35 PM,,,7.807806,,7.420405
 30/6/2015 2:05:36 PM,,,7.807806,,7.421367
 30/6/2015 2:05:37 PM,,,7.802999,,7.422328
 30/6/2015 2:05:38 PM,,,7.802679,,7.42393
 30/6/2015 2:05:39 PM,,,7.801718,,7.42393
 30/6/2015 2:05:40 PM,,,7.801718,,7.42393
 30/6/2015 2:05:41 PM,,,7.797552,,7.42393
 30/6/2015 2:05:42 PM,,,7.797552,,7.42393
 30/6/2015 2:05:43 PM,,,7.797552,,7.42393
 30/6/2015 2:05:44 PM,,,7.797552,,7.42393
 30/6/2015 2:05:45 PM,,,7.798513,,7.42393
 30/6/2015 2:05:46 PM,,,7.799795,,7.421687
 30/6/2015 2:05:47 PM,,,7.800116,,7.418803
 30/6/2015 2:05:48 PM,,,7.800116,,7.418803
 30/6/2015 2:05:49 PM,,,7.802359,,7.418803
 30/6/2015 2:05:50 PM,,,7.802359,,7.418803
 30/6/2015 2:05:51 PM,,,7.802359,,7.418803
 30/6/2015 2:05:52 PM,,,7.802359,,7.418803
 30/6/2015 2:05:53 PM,,,7.802359,,7.418803
 30/6/2015 2:05:54 PM,,,7.802359,,7.418803
 30/6/2015 2:05:55 PM,,,7.801077,,7.418803
 30/6/2015 2:05:56 PM,,,7.799475,,7.418803
 30/6/2015 2:05:57 PM,,,7.798193,,7.418803
 30/6/2015 2:05:58 PM,,,7.798193,,7.418803
 30/6/2015 2:05:59 PM,,,7.798193,,7.418803
 30/6/2015 2:06:00 PM,,,7.794668,,7.418803
 30/6/2015 2:06:01 PM,,,7.793066,,7.418803
 30/6/2015 2:06:02 PM,,,7.793066,,7.418803
 30/6/2015 2:06:03 PM,,,7.793066,,7.418803
 30/6/2015 2:06:04 PM,,,7.790503,,7.418803
 30/6/2015 2:06:05 PM,,,7.790503,,7.418803
 30/6/2015 2:06:06 PM,,,7.790503,,7.418803
 30/6/2015 2:06:07 PM,,,7.790503,,7.418803
 30/6/2015 2:06:08 PM,,,7.790503,,7.418803
 30/6/2015 2:06:09 PM,,,7.787298,,7.418803
 30/6/2015 2:06:10 PM,,,7.785696,,7.418803
 30/6/2015 2:06:11 PM,,,7.785696,,7.418803
 30/6/2015 2:06:12 PM,,,7.785696,,7.418803
 30/6/2015 2:06:13 PM,,,7.786657,,7.420405
 30/6/2015 2:06:14 PM,,,7.786657,,7.421367
 30/6/2015 2:06:15 PM,,,7.786657,,7.421367
 30/6/2015 2:06:16 PM,,,7.786657,,7.421367
 30/6/2015 2:06:17 PM,,,7.786657,,7.421367
 30/6/2015 2:06:18 PM,,,7.786657,,7.421367
 30/6/2015 2:06:19 PM,,,7.786657,,7.422008
 30/6/2015 2:06:20 PM,,,7.786657,,7.422008
 30/6/2015 2:06:21 PM,,,7.786657,,7.422008
 30/6/2015 2:06:22 PM,,,7.786657,,7.422008
 30/6/2015 2:06:23 PM,,,7.786657,,7.422008
 30/6/2015 2:06:24 PM,,,7.786657,,7.422008
 30/6/2015 2:06:25 PM,,,7.786657,,7.422008
 30/6/2015 2:06:26 PM,,,7.786657,,7.422008
 30/6/2015 2:06:27 PM,,,7.786657,,7.422008
 30/6/2015 2:06:28 PM,,,7.786657,,7.421367
 30/6/2015 2:06:29 PM,,,7.786657,,7.421367
 30/6/2015 2:06:30 PM,,,7.786657,,7.421367
 30/6/2015 2:06:31 PM,,,7.782492,,7.420726
 30/6/2015 2:06:32 PM,,,7.782492,,7.420726
 30/6/2015 2:06:33 PM,,,7.782492,,7.418162
 30/6/2015 2:06:34 PM,,,7.782492,,7.418162
 30/6/2015 2:06:35 PM,,,7.782492,,7.418162
 30/6/2015 2:06:36 PM,,,7.782492,,7.418162
 30/6/2015 2:06:37 PM,,,7.782492,,7.418162
 30/6/2015 2:06:38 PM,,,7.778647,,7.418162
 30/6/2015 2:06:39 PM,,,7.777045,,7.418162
 30/6/2015 2:06:40 PM,,,7.777045,,7.420405
 30/6/2015 2:06:41 PM,,,7.774161,,7.420405
 30/6/2015 2:06:42 PM,,,7.772238,,7.420405
 30/6/2015 2:06:43 PM,,,7.772238,,7.420405
 30/6/2015 2:06:44 PM,,,7.772238,,7.420405
 30/6/2015 2:06:45 PM,,,7.772238,,7.420405
 30/6/2015 2:06:46 PM,,,7.772238,,7.420405
 30/6/2015 2:06:47 PM,,,7.772238,,7.417201
 30/6/2015 2:06:48 PM,,,7.770636,,7.417201
 30/6/2015 2:06:49 PM,,,7.770636,,7.417201
 30/6/2015 2:06:50 PM,,,7.770636,,7.417201
 30/6/2015 2:06:51 PM,,,7.769034,,7.419765
 30/6/2015 2:06:52 PM,,,7.769034,,7.419765
 30/6/2015 2:06:53 PM,,,7.769034,,7.419765
 30/6/2015 2:06:54 PM,,,7.768073,,7.419765
 30/6/2015 2:06:55 PM,,,7.768073,,7.419765
 30/6/2015 2:06:56 PM,,,7.767432,,7.419765
 30/6/2015 2:06:57 PM,,,7.764868,,7.419765
 30/6/2015 2:06:58 PM,,,7.764868,,7.419765
 30/6/2015 2:06:59 PM,,,7.764868,,7.419765
 30/6/2015 2:07:00 PM,,,7.762625,,7.419765
 30/6/2015 2:07:01 PM,,,7.762625,,7.419765
 30/6/2015 2:07:02 PM,,,7.7591,,7.419765
 30/6/2015 2:07:03 PM,,,7.757498,,7.419765
 30/6/2015 2:07:04 PM,,,7.755896,,7.419765
 30/6/2015 2:07:05 PM,,,7.753653,,7.419765
 30/6/2015 2:07:06 PM,,,7.75173,,7.419765
 30/6/2015 2:07:07 PM,,,7.746283,,7.419765
 30/6/2015 2:07:08 PM,,,7.746283,,7.419765
 30/6/2015 2:07:09 PM,,,7.746283,,7.419765
 30/6/2015 2:07:10 PM,,,7.740836,,7.419765
 30/6/2015 2:07:11 PM,,,7.740836,,7.419765
 30/6/2015 2:07:12 PM,,,7.740836,,7.419765
 30/6/2015 2:07:13 PM,,,7.738593,,7.419765
 30/6/2015 2:07:14 PM,,,7.736991,,7.419765
 30/6/2015 2:07:15 PM,,,7.732505,,7.419765
 30/6/2015 2:07:16 PM,,,7.732505,,7.419765
 30/6/2015 2:07:17 PM,,,7.732505,,7.419765
 30/6/2015 2:07:18 PM,,,7.732505,,7.419765
 30/6/2015 2:07:19 PM,,,7.732505,,7.419765
 30/6/2015 2:07:20 PM,,,7.732505,,7.419765
 30/6/2015 2:07:21 PM,,,7.732505,,7.419765
 30/6/2015 2:07:22 PM,,,7.730262,,7.419765
 30/6/2015 2:07:23 PM,,,7.727057,,7.422969
 30/6/2015 2:07:24 PM,,,7.727057,,7.424891
 30/6/2015 2:07:25 PM,,,7.724174,,7.424891
 30/6/2015 2:07:26 PM,,,7.720969,,7.424891
 30/6/2015 2:07:27 PM,,,7.720969,,7.425212
 30/6/2015 2:07:28 PM,,,7.716483,,7.425212
 30/6/2015 2:07:29 PM,,,7.713599,,7.428416
 30/6/2015 2:07:30 PM,,,7.713279,,7.428416
 30/6/2015 2:07:31 PM,,,7.711036,,7.428416
 30/6/2015 2:07:32 PM,,,7.70655,,7.428416
 30/6/2015 2:07:33 PM,,,7.70655,,7.428416
 30/6/2015 2:07:34 PM,,,7.70655,,7.428416
 30/6/2015 2:07:35 PM,,,7.703345,,7.428416
 30/6/2015 2:07:36 PM,,,7.701743,,7.428416
 30/6/2015 2:07:37 PM,,,7.701743,,7.428416
 30/6/2015 2:07:38 PM,,,7.701743,,7.428416
 30/6/2015 2:07:39 PM,,,7.69918,,7.428416
 30/6/2015 2:07:40 PM,,,7.696937,,7.425532
 30/6/2015 2:07:41 PM,,,7.696937,,7.423289
 30/6/2015 2:07:42 PM,,,7.696937,,7.423289
 30/6/2015 2:07:43 PM,,,7.693412,,7.423289
 30/6/2015 2:07:44 PM,,,7.69181,,7.423289
 30/6/2015 2:07:45 PM,,,7.69181,,7.420405
 30/6/2015 2:07:46 PM,,,7.69181,,7.420405
 30/6/2015 2:07:47 PM,,,7.69181,,7.420405
 30/6/2015 2:07:48 PM,,,7.685722,,7.420405
 30/6/2015 2:07:49 PM,,,7.68412,,7.420405
 30/6/2015 2:07:50 PM,,,7.68412,,7.415599
 30/6/2015 2:07:51 PM,,,7.68412,,7.415599
 30/6/2015 2:07:52 PM,,,7.68412,,7.415599
 30/6/2015 2:07:53 PM,,,7.680915,,7.415599
 30/6/2015 2:07:54 PM,,,7.679313,,7.415599
 30/6/2015 2:07:55 PM,,,7.676109,,7.415599
 30/6/2015 2:07:56 PM,,,7.675148,,7.415599
 30/6/2015 2:07:57 PM,,,7.675148,,7.415599
 30/6/2015 2:07:58 PM,,,7.675148,,7.415599
 30/6/2015 2:07:59 PM,,,7.675148,,7.417201
 30/6/2015 2:08:00 PM,,,7.675148,,7.417201
 30/6/2015 2:08:01 PM,,,7.671302,,7.417201
 30/6/2015 2:08:02 PM,,,7.671302,,7.417201
 30/6/2015 2:08:03 PM,,,7.671302,,7.417201
 30/6/2015 2:08:04 PM,,,7.671302,,7.417201
 30/6/2015 2:08:05 PM,,,7.666496,,7.417201
 30/6/2015 2:08:06 PM,,,7.666496,,7.417201
 30/6/2015 2:08:07 PM,,,7.666496,,7.420726
 30/6/2015 2:08:08 PM,,,7.666496,,7.420726
 30/6/2015 2:08:09 PM,,,7.66201,,7.420726
 30/6/2015 2:08:10 PM,,,7.660408,,7.420726
 30/6/2015 2:08:11 PM,,,7.658485,,7.420726
 30/6/2015 2:08:12 PM,,,7.658485,,7.420726
 30/6/2015 2:08:13 PM,,,7.658485,,7.420726
 30/6/2015 2:08:14 PM,,,7.655281,,7.418483
 30/6/2015 2:08:15 PM,,,7.65432,,7.418483
 30/6/2015 2:08:16 PM,,,7.65432,,7.41656
 30/6/2015 2:08:17 PM,,,7.651115,,7.41656
 30/6/2015 2:08:18 PM,,,7.649513,,7.41656
 30/6/2015 2:08:19 PM,,,7.649513,,7.41656
 30/6/2015 2:08:20 PM,,,7.649513,,7.41656
 30/6/2015 2:08:21 PM,,,7.649513,,7.41656
 30/6/2015 2:08:22 PM,,,7.649513,,7.41656
 30/6/2015 2:08:23 PM,,,7.64695,,7.41656
 30/6/2015 2:08:24 PM,,,7.64695,,7.41656
 30/6/2015 2:08:25 PM,,,7.64695,,7.41656
 30/6/2015 2:08:26 PM,,,7.64695,,7.41656
 30/6/2015 2:08:27 PM,,,7.645988,,7.421367
 30/6/2015 2:08:28 PM,,,7.644066,,7.422328
 30/6/2015 2:08:29 PM,,,7.644066,,7.422328
