 Timestamp,,,,healthy value,,,attacked  Value
 30/6/2015 2:00:17 PM,,,,105.2615,,,86.54832
 30/6/2015 2:00:18 PM,,,,104.6847,,,86.54832
 30/6/2015 2:00:19 PM,,,,104.6847,,,86.54832
 30/6/2015 2:00:20 PM,,,,104.6847,,,86.54832
 30/6/2015 2:00:21 PM,,,,105.2294,,,86.54832
 30/6/2015 2:00:22 PM,,,,105.646,,,86.54832
 30/6/2015 2:00:23 PM,,,,105.9664,,,86.54832
 30/6/2015 2:00:24 PM,,,,106.3509,,,86.54832
 30/6/2015 2:00:25 PM,,,,106.3509,,,86.54832
 30/6/2015 2:00:26 PM,,,,106.6714,,,86.54832
 30/6/2015 2:00:27 PM,,,,106.6714,,,86.54832
 30/6/2015 2:00:28 PM,,,,106.6714,,,86.54832
 30/6/2015 2:00:29 PM,,,,106.0946,,,86.54832
 30/6/2015 2:00:30 PM,,,,105.9664,,,86.54832
 30/6/2015 2:00:31 PM,,,,105.1013,,,86.54832
 30/6/2015 2:00:32 PM,,,,104.4284,,,86.54832
 30/6/2015 2:00:33 PM,,,,103.9477,,,86.54832
 30/6/2015 2:00:34 PM,,,,103.6914,,,86.54832
 30/6/2015 2:00:35 PM,,,,103.6914,,,86.54832
 30/6/2015 2:00:36 PM,,,,103.6914,,,86.54832
 30/6/2015 2:00:37 PM,,,,103.6914,,,86.54832
 30/6/2015 2:00:38 PM,,,,103.6914,,,86.54832
 30/6/2015 2:00:39 PM,,,,103.6914,,,86.54832
 30/6/2015 2:00:40 PM,,,,104.3643,,,86.54832
 30/6/2015 2:00:41 PM,,,,104.7488,,,86.54832
 30/6/2015 2:00:42 PM,,,,104.8449,,,86.54832
 30/6/2015 2:00:43 PM,,,,105.1653,,,86.54832
 30/6/2015 2:00:44 PM,,,,105.1653,,,86.54832
 30/6/2015 2:00:45 PM,,,,105.1653,,,86.54832
 30/6/2015 2:00:46 PM,,,,105.1653,,,86.54832
 30/6/2015 2:00:47 PM,,,,105.1653,,,86.54832
 30/6/2015 2:00:48 PM,,,,105.1653,,,86.54832
 30/6/2015 2:00:49 PM,,,,104.941,,,86.54832
 30/6/2015 2:00:50 PM,,,,104.3002,,,86.54832
 30/6/2015 2:00:51 PM,,,,104.2681,,,86.54832
 30/6/2015 2:00:52 PM,,,,103.9798,,,86.54832
 30/6/2015 2:00:53 PM,,,,103.8516,,,86.54832
 30/6/2015 2:00:54 PM,,,,103.8516,,,86.54832
 30/6/2015 2:00:55 PM,,,,103.8516,,,86.54832
 30/6/2015 2:00:56 PM,,,,103.8516,,,86.54832
 30/6/2015 2:00:57 PM,,,,103.403,,,86.54832
 30/6/2015 2:00:58 PM,,,,103.403,,,86.54832
 30/6/2015 2:00:59 PM,,,,103.403,,,86.54832
 30/6/2015 2:01:00 PM,,,,103.403,,,86.54832
 30/6/2015 2:01:01 PM,,,,103.403,,,86.54832
 30/6/2015 2:01:02 PM,,,,103.403,,,86.54832
 30/6/2015 2:01:03 PM,,,,103.403,,,86.54832
 30/6/2015 2:01:04 PM,,,,103.6273,,,86.54832
 30/6/2015 2:01:05 PM,,,,103.6273,,,86.54832
 30/6/2015 2:01:06 PM,,,,103.6273,,,86.54832
 30/6/2015 2:01:07 PM,,,,103.6273,,,86.54832
 30/6/2015 2:01:08 PM,,,,103.7234,,,86.54832
 30/6/2015 2:01:09 PM,,,,103.8516,,,86.54832
 30/6/2015 2:01:10 PM,,,,103.8516,,,86.54832
 30/6/2015 2:01:11 PM,,,,103.8516,,,86.54832
 30/6/2015 2:01:12 PM,,,,103.4991,,,86.54832
 30/6/2015 2:01:13 PM,,,,103.4991,,,86.54832
 30/6/2015 2:01:14 PM,,,,103.4991,,,86.54832
 30/6/2015 2:01:15 PM,,,,103.4991,,,86.54832
 30/6/2015 2:01:16 PM,,,,103.4991,,,86.54832
 30/6/2015 2:01:17 PM,,,,103.4671,,,86.54832
 30/6/2015 2:01:18 PM,,,,103.0505,,,86.54832
 30/6/2015 2:01:19 PM,,,,103.0505,,,86.54832
 30/6/2015 2:01:20 PM,,,,103.0505,,,86.54832
 30/6/2015 2:01:21 PM,,,,103.0505,,,86.54832
 30/6/2015 2:01:22 PM,,,,103.0505,,,86.54832
 30/6/2015 2:01:23 PM,,,,103.0505,,,86.54832
 30/6/2015 2:01:24 PM,,,,103.0505,,,86.54832
 30/6/2015 2:01:25 PM,,,,102.7301,,,86.54832
 30/6/2015 2:01:26 PM,,,,102.5058,,,86.54832
 30/6/2015 2:01:27 PM,,,,102.5058,,,86.54832
 30/6/2015 2:01:28 PM,,,,102.5058,,,86.54832
 30/6/2015 2:01:29 PM,,,,102.0572,,,86.54832
 30/6/2015 2:01:30 PM,,,,102.0572,,,86.54832
 30/6/2015 2:01:31 PM,,,,101.8969,,,86.54832
 30/6/2015 2:01:32 PM,,,,101.8969,,,86.54832
 30/6/2015 2:01:33 PM,,,,101.8969,,,86.54832
 30/6/2015 2:01:34 PM,,,,101.5445,,,86.54832
 30/6/2015 2:01:35 PM,,,,101.5445,,,86.54832
 30/6/2015 2:01:36 PM,,,,101.5445,,,86.54832
 30/6/2015 2:01:37 PM,,,,101.3843,,,86.54832
 30/6/2015 2:01:38 PM,,,,101.3843,,,86.54832
 30/6/2015 2:01:39 PM,,,,101.3843,,,86.54832
 30/6/2015 2:01:40 PM,,,,101.16,,,86.54832
 30/6/2015 2:01:41 PM,,,,101.16,,,86.54832
 30/6/2015 2:01:42 PM,,,,101.16,,,86.54832
 30/6/2015 2:01:43 PM,,,,101.0638,,,86.54832
 30/6/2015 2:01:44 PM,,,,100.8075,,,86.54832
 30/6/2015 2:01:45 PM,,,,100.8075,,,86.54832
 30/6/2015 2:01:46 PM,,,,100.8075,,,86.54832
 30/6/2015 2:01:47 PM,,,,100.8075,,,86.54832
 30/6/2015 2:01:48 PM,,,,100.8075,,,86.54832
 30/6/2015 2:01:49 PM,,,,100.9677,,,86.54832
 30/6/2015 2:01:50 PM,,,,100.9677,,,86.54832
 30/6/2015 2:01:51 PM,,,,101.2561,,,86.54832
 30/6/2015 2:01:52 PM,,,,101.2561,,,86.54832
 30/6/2015 2:01:53 PM,,,,101.2561,,,86.54832
 30/6/2015 2:01:54 PM,,,,101.3843,,,86.54832
 30/6/2015 2:01:55 PM,,,,101.3843,,,86.54832
 30/6/2015 2:01:56 PM,,,,101.3843,,,86.54832
 30/6/2015 2:01:57 PM,,,,101.3843,,,86.54832
 30/6/2015 2:01:58 PM,,,,101.3843,,,86.54832
 30/6/2015 2:01:59 PM,,,,101.3843,,,86.54832
 30/6/2015 2:02:00 PM,,,,100.8395,,,86.54832
 30/6/2015 2:02:01 PM,,,,100.2628,,,86.54832
 30/6/2015 2:02:02 PM,,,,100.2628,,,86.54832
 30/6/2015 2:02:03 PM,,,,100.2628,,,86.54832
 30/6/2015 2:02:04 PM,,,,100.2628,,,86.54832
 30/6/2015 2:02:05 PM,,,,100.2628,,,86.54832
 30/6/2015 2:02:06 PM,,,,100.2628,,,86.54832
 30/6/2015 2:02:07 PM,,,,99.62189,,,86.54832
 30/6/2015 2:02:08 PM,,,,99.62189,,,86.54832
 30/6/2015 2:02:09 PM,,,,99.62189,,,86.54832
 30/6/2015 2:02:10 PM,,,,99.62189,,,86.54832
 30/6/2015 2:02:11 PM,,,,99.62189,,,86.54832
 30/6/2015 2:02:12 PM,,,,99.39759,,,86.54832
 30/6/2015 2:02:13 PM,,,,99.39759,,,86.54832
 30/6/2015 2:02:14 PM,,,,99.39759,,,86.54832
 30/6/2015 2:02:15 PM,,,,99.65394,,,86.54832
 30/6/2015 2:02:16 PM,,,,99.65394,,,86.54832
 30/6/2015 2:02:17 PM,,,,99.65394,,,86.54832
 30/6/2015 2:02:18 PM,,,,99.65394,,,86.54832
 30/6/2015 2:02:19 PM,,,,99.65394,,,86.54832
 30/6/2015 2:02:20 PM,,,,99.71802,,,86.54832
 30/6/2015 2:02:21 PM,,,,100.0064,,,86.54832
 30/6/2015 2:02:22 PM,,,,100.0064,,,86.54832
 30/6/2015 2:02:23 PM,,,,100.0064,,,86.54832
 30/6/2015 2:02:24 PM,,,,99.87823,,,86.54832
 30/6/2015 2:02:25 PM,,,,99.65394,,,86.54832
 30/6/2015 2:02:26 PM,,,,99.3335,,,86.54832
 30/6/2015 2:02:27 PM,,,,99.3335,,,86.54832
 30/6/2015 2:02:28 PM,,,,98.91695,,,86.54832
 30/6/2015 2:02:29 PM,,,,98.91695,,,86.54832
 30/6/2015 2:02:30 PM,,,,98.82082,,,86.54832
 30/6/2015 2:02:31 PM,,,,98.59651,,,86.54832
 30/6/2015 2:02:32 PM,,,,98.59651,,,86.54832
 30/6/2015 2:02:33 PM,,,,98.59651,,,86.54832
 30/6/2015 2:02:34 PM,,,,98.59651,,,86.54832
 30/6/2015 2:02:35 PM,,,,99.14124,,,86.54832
 30/6/2015 2:02:36 PM,,,,99.14124,,,86.54832
 30/6/2015 2:02:37 PM,,,,99.14124,,,86.54832
 30/6/2015 2:02:38 PM,,,,99.55781,,,86.54832
 30/6/2015 2:02:39 PM,,,,99.55781,,,86.54832
 30/6/2015 2:02:40 PM,,,,99.84619,,,86.54832
 30/6/2015 2:02:41 PM,,,,100.1025,,,86.54832
 30/6/2015 2:02:42 PM,,,,100.1025,,,86.54832
 30/6/2015 2:02:43 PM,,,,100.1025,,,86.54832
 30/6/2015 2:02:44 PM,,,,100.1025,,,86.54832
 30/6/2015 2:02:45 PM,,,,99.7821,,,86.54832
 30/6/2015 2:02:46 PM,,,,99.52576,,,86.54832
 30/6/2015 2:02:47 PM,,,,99.17329,,,86.54832
 30/6/2015 2:02:48 PM,,,,98.8849,,,86.54832
 30/6/2015 2:02:49 PM,,,,98.8849,,,86.54832
 30/6/2015 2:02:50 PM,,,,98.6606,,,86.54832
 30/6/2015 2:02:51 PM,,,,98.24404,,,86.54832
 30/6/2015 2:02:52 PM,,,,98.05178,,,86.54832
 30/6/2015 2:02:53 PM,,,,97.85952,,,86.54832
 30/6/2015 2:02:54 PM,,,,97.44296,,,86.54832
 30/6/2015 2:02:55 PM,,,,97.44296,,,86.54832
 30/6/2015 2:02:56 PM,,,,97.44296,,,86.54832
 30/6/2015 2:02:57 PM,,,,97.44296,,,86.54832
 30/6/2015 2:02:58 PM,,,,97.44296,,,86.54832
 30/6/2015 2:02:59 PM,,,,97.85952,,,86.54832
 30/6/2015 2:03:00 PM,,,,97.85952,,,86.54832
 30/6/2015 2:03:01 PM,,,,97.85952,,,86.54832
 30/6/2015 2:03:02 PM,,,,97.85952,,,86.54832
 30/6/2015 2:03:03 PM,,,,97.95565,,,86.54832
 30/6/2015 2:03:04 PM,,,,98.11587,,,86.54832
 30/6/2015 2:03:05 PM,,,,98.11587,,,86.54832
 30/6/2015 2:03:06 PM,,,,98.11587,,,86.54832
 30/6/2015 2:03:07 PM,,,,98.11587,,,86.54832
 30/6/2015 2:03:08 PM,,,,98.11587,,,86.54832
 30/6/2015 2:03:09 PM,,,,98.11587,,,86.54832
 30/6/2015 2:03:10 PM,,,,97.79544,,,86.54832
 30/6/2015 2:03:11 PM,,,,97.69931,,,86.54832
 30/6/2015 2:03:12 PM,,,,97.41092,,,86.54832
 30/6/2015 2:03:13 PM,,,,97.41092,,,86.54832
 30/6/2015 2:03:14 PM,,,,97.41092,,,86.54832
 30/6/2015 2:03:15 PM,,,,97.37888,,,86.54832
 30/6/2015 2:03:16 PM,,,,97.37888,,,86.54832
 30/6/2015 2:03:17 PM,,,,97.37888,,,86.54832
 30/6/2015 2:03:18 PM,,,,97.12254,,,86.54832
 30/6/2015 2:03:19 PM,,,,97.12254,,,86.54832
 30/6/2015 2:03:20 PM,,,,97.12254,,,86.54832
 30/6/2015 2:03:21 PM,,,,97.12254,,,86.54832
 30/6/2015 2:03:22 PM,,,,97.12254,,,86.54832
 30/6/2015 2:03:23 PM,,,,97.12254,,,86.54832
 30/6/2015 2:03:24 PM,,,,96.99436,,,86.54832
 30/6/2015 2:03:25 PM,,,,96.89823,,,86.54832
 30/6/2015 2:03:26 PM,,,,96.67393,,,86.54832
 30/6/2015 2:03:27 PM,,,,96.67393,,,86.54832
 30/6/2015 2:03:28 PM,,,,96.67393,,,86.54832
 30/6/2015 2:03:29 PM,,,,96.67393,,,86.54832
 30/6/2015 2:03:30 PM,,,,96.67393,,,86.54832
 30/6/2015 2:03:31 PM,,,,96.67393,,,86.54832
 30/6/2015 2:03:32 PM,,,,96.93027,,,86.54832
 30/6/2015 2:03:33 PM,,,,97.15458,,,86.54832
 30/6/2015 2:03:34 PM,,,,97.44296,,,86.54832
 30/6/2015 2:03:35 PM,,,,97.53909,,,86.54832
 30/6/2015 2:03:36 PM,,,,97.53909,,,86.54832
 30/6/2015 2:03:37 PM,,,,97.53909,,,86.54832
 30/6/2015 2:03:38 PM,,,,97.79544,,,86.54832
 30/6/2015 2:03:39 PM,,,,97.79544,,,86.54832
 30/6/2015 2:03:40 PM,,,,97.79544,,,86.54832
 30/6/2015 2:03:41 PM,,,,97.79544,,,86.54832
 30/6/2015 2:03:42 PM,,,,97.79544,,,86.54832
 30/6/2015 2:03:43 PM,,,,97.31479,,,86.54832
 30/6/2015 2:03:44 PM,,,,97.21866,,,86.54832
 30/6/2015 2:03:45 PM,,,,97.21866,,,86.54832
 30/6/2015 2:03:46 PM,,,,96.77006,,,86.54832
 30/6/2015 2:03:47 PM,,,,96.77006,,,86.54832
 30/6/2015 2:03:48 PM,,,,96.77006,,,86.54832
 30/6/2015 2:03:49 PM,,,,96.77006,,,86.54832
 30/6/2015 2:03:50 PM,,,,96.77006,,,86.54832
 30/6/2015 2:03:51 PM,,,,96.77006,,,86.54832
 30/6/2015 2:03:52 PM,,,,96.3535,,,86.54832
 30/6/2015 2:03:53 PM,,,,96.3535,,,86.54832
 30/6/2015 2:03:54 PM,,,,96.19328,,,86.54832
 30/6/2015 2:03:55 PM,,,,96.19328,,,86.54832
 30/6/2015 2:03:56 PM,,,,96.19328,,,86.54832
 30/6/2015 2:03:57 PM,,,,96.19328,,,86.54832
 30/6/2015 2:03:58 PM,,,,96.1292,,,86.54832
 30/6/2015 2:03:59 PM,,,,95.61651,,,86.54832
 30/6/2015 2:04:00 PM,,,,95.61651,,,86.54832
 30/6/2015 2:04:01 PM,,,,95.61651,,,86.54832
 30/6/2015 2:04:02 PM,,,,95.61651,,,86.54832
 30/6/2015 2:04:03 PM,,,,95.61651,,,86.54832
 30/6/2015 2:04:04 PM,,,,95.61651,,,86.54832
 30/6/2015 2:04:05 PM,,,,95.61651,,,86.54832
 30/6/2015 2:04:06 PM,,,,95.36016,,,86.54832
 30/6/2015 2:04:07 PM,,,,95.29608,,,86.54832
 30/6/2015 2:04:08 PM,,,,94.87952,,,86.54832
 30/6/2015 2:04:09 PM,,,,94.87952,,,86.54832
 30/6/2015 2:04:10 PM,,,,94.87952,,,86.54832
 30/6/2015 2:04:11 PM,,,,94.87952,,,86.54832
 30/6/2015 2:04:12 PM,,,,94.495,,,86.54832
 30/6/2015 2:04:13 PM,,,,94.495,,,86.54832
 30/6/2015 2:04:14 PM,,,,94.11048,,,86.54832
 30/6/2015 2:04:15 PM,,,,93.62984,,,86.54832
 30/6/2015 2:04:16 PM,,,,93.34145,,,86.54832
 30/6/2015 2:04:17 PM,,,,93.30941,,,86.54832
 30/6/2015 2:04:18 PM,,,,93.02102,,,86.54832
 30/6/2015 2:04:19 PM,,,,93.02102,,,86.54832
 30/6/2015 2:04:20 PM,,,,93.02102,,,86.54832
 30/6/2015 2:04:21 PM,,,,92.76468,,,86.54832
 30/6/2015 2:04:22 PM,,,,92.76468,,,86.54832
 30/6/2015 2:04:23 PM,,,,92.76468,,,86.54832
 30/6/2015 2:04:24 PM,,,,92.76468,,,86.54832
 30/6/2015 2:04:25 PM,,,,93.18124,,,86.54832
 30/6/2015 2:04:26 PM,,,,93.34145,,,86.54832
 30/6/2015 2:04:27 PM,,,,93.59779,,,86.54832
 30/6/2015 2:04:28 PM,,,,93.66188,,,86.54832
 30/6/2015 2:04:29 PM,,,,93.95027,,,86.54832
 30/6/2015 2:04:30 PM,,,,94.11048,,,86.54832
 30/6/2015 2:04:31 PM,,,,94.11048,,,86.54832
 30/6/2015 2:04:32 PM,,,,94.43092,,,86.54832
 30/6/2015 2:04:33 PM,,,,94.43092,,,86.54832
 30/6/2015 2:04:34 PM,,,,94.43092,,,86.54832
 30/6/2015 2:04:35 PM,,,,94.75134,,,86.54832
 30/6/2015 2:04:36 PM,,,,94.75134,,,86.54832
 30/6/2015 2:04:37 PM,,,,94.75134,,,86.54832
 30/6/2015 2:04:38 PM,,,,94.75134,,,86.54832
 30/6/2015 2:04:39 PM,,,,94.75134,,,86.54832
 30/6/2015 2:04:40 PM,,,,94.43092,,,86.54832
 30/6/2015 2:04:41 PM,,,,94.11048,,,86.54832
 30/6/2015 2:04:42 PM,,,,94.11048,,,86.54832
 30/6/2015 2:04:43 PM,,,,94.11048,,,86.54832
 30/6/2015 2:04:44 PM,,,,93.85414,,,86.54832
 30/6/2015 2:04:45 PM,,,,93.66188,,,86.54832
 30/6/2015 2:04:46 PM,,,,93.40554,,,86.54832
 30/6/2015 2:04:47 PM,,,,93.34145,,,86.54832
 30/6/2015 2:04:48 PM,,,,93.34145,,,86.54832
 30/6/2015 2:04:49 PM,,,,93.11715,,,86.54832
 30/6/2015 2:04:50 PM,,,,93.11715,,,86.54832
 30/6/2015 2:04:51 PM,,,,92.66855,,,86.54832
 30/6/2015 2:04:52 PM,,,,92.66855,,,86.54832
 30/6/2015 2:04:53 PM,,,,92.54037,,,86.54832
 30/6/2015 2:04:54 PM,,,,92.21994,,,86.54832
 30/6/2015 2:04:55 PM,,,,92.02769,,,86.54832
 30/6/2015 2:04:56 PM,,,,91.67521,,,86.54832
 30/6/2015 2:04:57 PM,,,,91.35478,,,86.54832
 30/6/2015 2:04:58 PM,,,,91.19456,,,86.54832
 30/6/2015 2:04:59 PM,,,,91.0023,,,86.54832
 30/6/2015 2:05:00 PM,,,,91.0023,,,86.54832
 30/6/2015 2:05:01 PM,,,,90.74596,,,86.54832
 30/6/2015 2:05:02 PM,,,,90.58575,,,86.54832
 30/6/2015 2:05:03 PM,,,,90.45757,,,86.54832
 30/6/2015 2:05:04 PM,,,,90.45757,,,86.54832
 30/6/2015 2:05:05 PM,,,,90.45757,,,86.54832
 30/6/2015 2:05:06 PM,,,,90.45757,,,86.54832
 30/6/2015 2:05:07 PM,,,,90.45757,,,86.54832
 30/6/2015 2:05:08 PM,,,,90.45757,,,86.54832
 30/6/2015 2:05:09 PM,,,,90.45757,,,86.54832
 30/6/2015 2:05:10 PM,,,,90.5537,,,86.54832
 30/6/2015 2:05:11 PM,,,,90.5537,,,86.54832
 30/6/2015 2:05:12 PM,,,,90.5537,,,86.45219
 30/6/2015 2:05:13 PM,,,,90.5537,,,86.45219
 30/6/2015 2:05:14 PM,,,,90.5537,,,86.45219
 30/6/2015 2:05:15 PM,,,,90.36144,,,86.45219
 30/6/2015 2:05:16 PM,,,,90.36144,,,86.45219
 30/6/2015 2:05:17 PM,,,,90.36144,,,86.45219
 30/6/2015 2:05:18 PM,,,,89.8808,,,86.45219
 30/6/2015 2:05:19 PM,,,,89.8808,,,86.45219
 30/6/2015 2:05:20 PM,,,,89.8808,,,86.45219
 30/6/2015 2:05:21 PM,,,,89.8808,,,86.45219
 30/6/2015 2:05:22 PM,,,,89.81671,,,86.45219
 30/6/2015 2:05:23 PM,,,,89.6565,,,86.45219
 30/6/2015 2:05:24 PM,,,,89.8808,,,86.45219
 30/6/2015 2:05:25 PM,,,,90.29736,,,86.45219
 30/6/2015 2:05:26 PM,,,,90.5537,,,86.45219
 30/6/2015 2:05:27 PM,,,,90.58575,,,86.45219
 30/6/2015 2:05:28 PM,,,,90.58575,,,86.45219
 30/6/2015 2:05:29 PM,,,,90.58575,,,86.45219
 30/6/2015 2:05:30 PM,,,,90.58575,,,86.45219
 30/6/2015 2:05:31 PM,,,,90.58575,,,86.45219
 30/6/2015 2:05:32 PM,,,,90.84209,,,86.45219
 30/6/2015 2:05:33 PM,,,,90.84209,,,86.45219
 30/6/2015 2:05:34 PM,,,,90.5537,,,86.45219
 30/6/2015 2:05:35 PM,,,,90.5537,,,86.45219
 30/6/2015 2:05:36 PM,,,,90.5537,,,86.45219
 30/6/2015 2:05:37 PM,,,,90.5537,,,86.45219
 30/6/2015 2:05:38 PM,,,,90.5537,,,86.45219
 30/6/2015 2:05:39 PM,,,,90.5537,,,86.45219
 30/6/2015 2:05:40 PM,,,,90.5537,,,86.51628
 30/6/2015 2:05:41 PM,,,,90.5537,,,86.51628
 30/6/2015 2:05:42 PM,,,,90.5537,,,86.51628
 30/6/2015 2:05:43 PM,,,,90.07306,,,86.51628
 30/6/2015 2:05:44 PM,,,,90.07306,,,86.51628
 30/6/2015 2:05:45 PM,,,,90.07306,,,86.51628
 30/6/2015 2:05:46 PM,,,,90.07306,,,86.51628
 30/6/2015 2:05:47 PM,,,,89.97693,,,86.51628
 30/6/2015 2:05:48 PM,,,,89.75262,,,86.51628
 30/6/2015 2:05:49 PM,,,,89.46424,,,86.51628
 30/6/2015 2:05:50 PM,,,,89.46424,,,86.51628
 30/6/2015 2:05:51 PM,,,,89.46424,,,86.51628
 30/6/2015 2:05:52 PM,,,,89.46424,,,86.51628
 30/6/2015 2:05:53 PM,,,,89.46424,,,86.51628
 30/6/2015 2:05:54 PM,,,,89.46424,,,86.51628
 30/6/2015 2:05:55 PM,,,,89.46424,,,86.51628
 30/6/2015 2:05:56 PM,,,,89.14381,,,86.51628
 30/6/2015 2:05:57 PM,,,,89.14381,,,86.51628
 30/6/2015 2:05:58 PM,,,,89.14381,,,86.51628
 30/6/2015 2:05:59 PM,,,,89.14381,,,86.51628
 30/6/2015 2:06:00 PM,,,,89.14381,,,86.51628
 30/6/2015 2:06:01 PM,,,,89.8808,,,86.51628
 30/6/2015 2:06:02 PM,,,,89.8808,,,86.51628
 30/6/2015 2:06:03 PM,,,,90.1051,,,86.51628
 30/6/2015 2:06:04 PM,,,,90.29736,,,86.51628
 30/6/2015 2:06:05 PM,,,,90.29736,,,86.51628
 30/6/2015 2:06:06 PM,,,,90.29736,,,86.51628
 30/6/2015 2:06:07 PM,,,,90.29736,,,86.51628
 30/6/2015 2:06:08 PM,,,,90.29736,,,86.51628
 30/6/2015 2:06:09 PM,,,,89.8808,,,86.51628
 30/6/2015 2:06:10 PM,,,,89.8808,,,86.51628
 30/6/2015 2:06:11 PM,,,,89.49628,,,86.51628
 30/6/2015 2:06:12 PM,,,,89.40015,,,86.51628
 30/6/2015 2:06:13 PM,,,,89.17585,,,86.51628
 30/6/2015 2:06:14 PM,,,,88.95155,,,86.51628
 30/6/2015 2:06:15 PM,,,,88.91951,,,86.51628
 30/6/2015 2:06:16 PM,,,,88.91951,,,86.51628
 30/6/2015 2:06:17 PM,,,,88.63112,,,86.51628
 30/6/2015 2:06:18 PM,,,,88.63112,,,86.51628
 30/6/2015 2:06:19 PM,,,,88.63112,,,86.51628
 30/6/2015 2:06:20 PM,,,,88.63112,,,86.51628
 30/6/2015 2:06:21 PM,,,,88.63112,,,86.51628
 30/6/2015 2:06:22 PM,,,,88.63112,,,86.51628
 30/6/2015 2:06:23 PM,,,,88.63112,,,86.51628
 30/6/2015 2:06:24 PM,,,,88.63112,,,86.51628
 30/6/2015 2:06:25 PM,,,,88.63112,,,86.51628
 30/6/2015 2:06:26 PM,,,,88.63112,,,86.51628
 30/6/2015 2:06:27 PM,,,,88.63112,,,86.51628
 30/6/2015 2:06:28 PM,,,,88.63112,,,86.51628
 30/6/2015 2:06:29 PM,,,,88.63112,,,86.51628
 30/6/2015 2:06:30 PM,,,,88.63112,,,86.51628
 30/6/2015 2:06:31 PM,,,,88.63112,,,86.51628
 30/6/2015 2:06:32 PM,,,,88.63112,,,86.51628
 30/6/2015 2:06:33 PM,,,,88.63112,,,86.51628
 30/6/2015 2:06:34 PM,,,,88.63112,,,86.51628
 30/6/2015 2:06:35 PM,,,,88.63112,,,86.51628
 30/6/2015 2:06:36 PM,,,,88.63112,,,86.51628
 30/6/2015 2:06:37 PM,,,,88.63112,,,86.51628
 30/6/2015 2:06:38 PM,,,,88.18252,,,86.51628
 30/6/2015 2:06:39 PM,,,,87.86208,,,86.51628
 30/6/2015 2:06:40 PM,,,,87.5737,,,86.51628
 30/6/2015 2:06:41 PM,,,,87.31735,,,86.51628
 30/6/2015 2:06:42 PM,,,,86.90079,,,86.51628
 30/6/2015 2:06:43 PM,,,,86.90079,,,86.51628
 30/6/2015 2:06:44 PM,,,,86.58036,,,86.51628
 30/6/2015 2:06:45 PM,,,,86.58036,,,86.51628
 30/6/2015 2:06:46 PM,,,,86.58036,,,86.51628
 30/6/2015 2:06:47 PM,,,,86.58036,,,86.51628
 30/6/2015 2:06:48 PM,,,,86.35606,,,86.51628
 30/6/2015 2:06:49 PM,,,,86.22789,,,86.51628
 30/6/2015 2:06:50 PM,,,,86.13176,,,86.51628
 30/6/2015 2:06:51 PM,,,,86.13176,,,86.51628
 30/6/2015 2:06:52 PM,,,,85.77929,,,86.51628
 30/6/2015 2:06:53 PM,,,,85.7152,,,86.51628
 30/6/2015 2:06:54 PM,,,,85.7152,,,86.51628
 30/6/2015 2:06:55 PM,,,,85.39477,,,86.51628
 30/6/2015 2:06:56 PM,,,,85.39477,,,86.51628
 30/6/2015 2:06:57 PM,,,,85.39477,,,86.51628
 30/6/2015 2:06:58 PM,,,,85.39477,,,86.51628
 30/6/2015 2:06:59 PM,,,,85.39477,,,86.51628
 30/6/2015 2:07:00 PM,,,,85.39477,,,86.51628
 30/6/2015 2:07:01 PM,,,,85.39477,,,86.51628
 30/6/2015 2:07:02 PM,,,,85.39477,,,86.51628
 30/6/2015 2:07:03 PM,,,,85.58703,,,86.51628
 30/6/2015 2:07:04 PM,,,,85.58703,,,86.51628
 30/6/2015 2:07:05 PM,,,,85.58703,,,86.51628
 30/6/2015 2:07:06 PM,,,,85.58703,,,86.51628
 30/6/2015 2:07:07 PM,,,,85.39477,,,86.51628
 30/6/2015 2:07:08 PM,,,,85.2666,,,86.51628
 30/6/2015 2:07:09 PM,,,,85.2666,,,86.51628
 30/6/2015 2:07:10 PM,,,,84.97821,,,86.51628
 30/6/2015 2:07:11 PM,,,,84.65778,,,86.51628
 30/6/2015 2:07:12 PM,,,,84.65778,,,86.51628
 30/6/2015 2:07:13 PM,,,,84.27326,,,86.51628
 30/6/2015 2:07:14 PM,,,,84.01692,,,86.51628
 30/6/2015 2:07:15 PM,,,,83.72853,,,86.51628
 30/6/2015 2:07:16 PM,,,,83.72853,,,86.51628
 30/6/2015 2:07:17 PM,,,,83.31197,,,86.51628
 30/6/2015 2:07:18 PM,,,,83.31197,,,86.51628
 30/6/2015 2:07:19 PM,,,,83.31197,,,86.51628
 30/6/2015 2:07:20 PM,,,,83.31197,,,86.51628
 30/6/2015 2:07:21 PM,,,,83.31197,,,86.51628
 30/6/2015 2:07:22 PM,,,,83.05563,,,86.51628
 30/6/2015 2:07:23 PM,,,,83.05563,,,86.51628
 30/6/2015 2:07:24 PM,,,,83.05563,,,86.51628
 30/6/2015 2:07:25 PM,,,,83.05563,,,86.51628
 30/6/2015 2:07:26 PM,,,,82.86337,,,86.51628
 30/6/2015 2:07:27 PM,,,,82.86337,,,86.51628
 30/6/2015 2:07:28 PM,,,,82.86337,,,86.51628
 30/6/2015 2:07:29 PM,,,,82.86337,,,86.51628
 30/6/2015 2:07:30 PM,,,,82.51089,,,86.51628
 30/6/2015 2:07:31 PM,,,,82.51089,,,86.51628
 30/6/2015 2:07:32 PM,,,,82.41476,,,86.51628
 30/6/2015 2:07:33 PM,,,,82.12638,,,86.51628
