 Value, Timestamp,,,,,,,,,healthy values,,attacked values
266.4445, 7/7/2015 2:53:42 PM,,,,,,,,,278.9797,,258.8311
266.4445, 7/7/2015 2:53:43 PM,,,,,,,,,278.8516,,258.8311
266.4445, 7/7/2015 2:53:44 PM,,,,,,,,,278.8516,,258.8311
266.4445, 7/7/2015 2:53:45 PM,,,,,,,,,278.8516,,258.908
266.4445, 7/7/2015 2:53:46 PM,,,,,,,,,278.8516,,258.908
266.4445, 7/7/2015 2:53:47 PM,,,,,,,,,278.8516,,258.908
266.4445, 7/7/2015 2:53:48 PM,,,,,,,,,278.8516,,258.908
266.4445, 7/7/2015 2:53:49 PM,,,,,,,,,278.8516,,258.908
266.4445, 7/7/2015 2:53:50 PM,,,,,,,,,278.544,,258.908
266.4445, 7/7/2015 2:53:51 PM,,,,,,,,,278.544,,258.908
266.4445, 7/7/2015 2:53:52 PM,,,,,,,,,278.544,,258.908
266.4445, 7/7/2015 2:53:53 PM,,,,,,,,,278.544,,258.908
266.3163, 7/7/2015 2:53:54 PM,,,,,,,,,278.544,,258.908
266.3163, 7/7/2015 2:53:55 PM,,,,,,,,,278.544,,258.908
266.3163, 7/7/2015 2:53:56 PM,,,,,,,,,278.4414,,258.908
266.3163, 7/7/2015 2:53:57 PM,,,,,,,,,278.3645,,258.908
266.3163, 7/7/2015 2:53:58 PM,,,,,,,,,278.3645,,258.908
266.3163, 7/7/2015 2:53:59 PM,,,,,,,,,278.3645,,258.908
266.3163, 7/7/2015 2:54:00 PM,,,,,,,,,278.3645,,258.908
266.3163, 7/7/2015 2:54:01 PM,,,,,,,,,278.3645,,258.908
266.3163, 7/7/2015 2:54:02 PM,,,,,,,,,278.3645,,258.908
266.2394, 7/7/2015 2:54:03 PM,,,,,,,,,278.3645,,259.2156
266.2394, 7/7/2015 2:54:04 PM,,,,,,,,,278.3645,,259.2156
266.1882, 7/7/2015 2:54:05 PM,,,,,,,,,278.3645,,259.2156
266.0344, 7/7/2015 2:54:06 PM,,,,,,,,,278.3645,,259.2156
265.9831, 7/7/2015 2:54:07 PM,,,,,,,,,278.3645,,259.2156
265.8036, 7/7/2015 2:54:08 PM,,,,,,,,,278.3645,,259.2156
265.8036, 7/7/2015 2:54:09 PM,,,,,,,,,278.3645,,259.2156
265.8036, 7/7/2015 2:54:10 PM,,,,,,,,,278.3645,,259.2156
265.8036, 7/7/2015 2:54:11 PM,,,,,,,,,278.3645,,259.2156
265.8036, 7/7/2015 2:54:12 PM,,,,,,,,,278.3645,,259.2156
265.5473, 7/7/2015 2:54:13 PM,,,,,,,,,278.3645,,259.2156
265.5473, 7/7/2015 2:54:14 PM,,,,,,,,,278.3645,,259.2156
265.5473, 7/7/2015 2:54:15 PM,,,,,,,,,278.3645,,259.2156
265.5473, 7/7/2015 2:54:16 PM,,,,,,,,,278.3645,,259.2156
265.4191, 7/7/2015 2:54:17 PM,,,,,,,,,278.8259,,259.2156
265.4191, 7/7/2015 2:54:18 PM,,,,,,,,,278.8259,,259.2156
265.291, 7/7/2015 2:54:19 PM,,,,,,,,,278.8259,,259.2156
265.291, 7/7/2015 2:54:20 PM,,,,,,,,,278.8259,,259.2156
265.0346, 7/7/2015 2:54:21 PM,,,,,,,,,278.8259,,259.2156
265.0346, 7/7/2015 2:54:22 PM,,,,,,,,,278.8259,,259.2668
265.0346, 7/7/2015 2:54:23 PM,,,,,,,,,278.9541,,259.2668
265.0346, 7/7/2015 2:54:24 PM,,,,,,,,,279.1848,,259.2925
265.0346, 7/7/2015 2:54:25 PM,,,,,,,,,279.1848,,259.3438
265.0346, 7/7/2015 2:54:26 PM,,,,,,,,,278.9285,,259.4719
265.0346, 7/7/2015 2:54:27 PM,,,,,,,,,278.9285,,259.4719
264.9577, 7/7/2015 2:54:28 PM,,,,,,,,,278.9285,,259.4719
264.9577, 7/7/2015 2:54:29 PM,,,,,,,,,278.9285,,259.4719
264.9577, 7/7/2015 2:54:30 PM,,,,,,,,,278.9541,,259.4719
264.9577, 7/7/2015 2:54:31 PM,,,,,,,,,279.0823,,259.4719
264.9577, 7/7/2015 2:54:32 PM,,,,,,,,,279.0823,,259.4719
264.9577, 7/7/2015 2:54:33 PM,,,,,,,,,279.0823,,259.6257
264.9577, 7/7/2015 2:54:34 PM,,,,,,,,,279.1335,,259.6257
264.9577, 7/7/2015 2:54:35 PM,,,,,,,,,279.1335,,259.6257
264.9577, 7/7/2015 2:54:36 PM,,,,,,,,,279.3386,,259.6257
264.9577, 7/7/2015 2:54:37 PM,,,,,,,,,279.3386,,259.6257
264.9577, 7/7/2015 2:54:38 PM,,,,,,,,,279.3386,,259.6257
264.9577, 7/7/2015 2:54:39 PM,,,,,,,,,279.7231,,259.6257
264.9577, 7/7/2015 2:54:40 PM,,,,,,,,,279.7231,,259.7795
264.9577, 7/7/2015 2:54:41 PM,,,,,,,,,279.7231,,259.8821
264.9577, 7/7/2015 2:54:42 PM,,,,,,,,,279.9539,,260.0103
264.9577, 7/7/2015 2:54:43 PM,,,,,,,,,280.0308,,260.0103
264.7783, 7/7/2015 2:54:44 PM,,,,,,,,,280.0308,,260.0103
264.7526, 7/7/2015 2:54:45 PM,,,,,,,,,280.0308,,260.0103
264.7526, 7/7/2015 2:54:46 PM,,,,,,,,,280.2358,,260.0103
264.7526, 7/7/2015 2:54:47 PM,,,,,,,,,280.3896,,260.0103
264.727, 7/7/2015 2:54:48 PM,,,,,,,,,280.5178,,260.2666
264.727, 7/7/2015 2:54:49 PM,,,,,,,,,280.5178,,260.3179
264.727, 7/7/2015 2:54:50 PM,,,,,,,,,280.5178,,260.3179
264.727, 7/7/2015 2:54:51 PM,,,,,,,,,280.5178,,260.3179
264.727, 7/7/2015 2:54:52 PM,,,,,,,,,280.5178,,260.3179
264.7014, 7/7/2015 2:54:53 PM,,,,,,,,,280.5178,,260.3179
264.5219, 7/7/2015 2:54:54 PM,,,,,,,,,280.646,,260.3179
264.5219, 7/7/2015 2:54:55 PM,,,,,,,,,280.646,,260.3179
264.5219, 7/7/2015 2:54:56 PM,,,,,,,,,280.646,,260.3179
264.5219, 7/7/2015 2:54:57 PM,,,,,,,,,280.646,,260.3179
264.5219, 7/7/2015 2:54:58 PM,,,,,,,,,280.646,,260.3179
264.5219, 7/7/2015 2:54:59 PM,,,,,,,,,280.646,,260.3179
264.5219, 7/7/2015 2:55:00 PM,,,,,,,,,280.646,,260.3179
264.5219, 7/7/2015 2:55:01 PM,,,,,,,,,280.646,,260.3691
264.5219, 7/7/2015 2:55:02 PM,,,,,,,,,280.646,,260.4973
264.5219, 7/7/2015 2:55:03 PM,,,,,,,,,280.646,,260.4973
264.5219, 7/7/2015 2:55:04 PM,,,,,,,,,280.9023,,260.4973
264.5219, 7/7/2015 2:55:05 PM,,,,,,,,,280.9023,,260.4973
264.5219, 7/7/2015 2:55:06 PM,,,,,,,,,280.9023,,260.4973
264.5219, 7/7/2015 2:55:07 PM,,,,,,,,,280.9023,,260.4973
264.5219, 7/7/2015 2:55:08 PM,,,,,,,,,280.928,,260.4973
264.5219, 7/7/2015 2:55:09 PM,,,,,,,,,281.1587,,260.4973
264.5219, 7/7/2015 2:55:10 PM,,,,,,,,,281.1587,,260.4973
264.5219, 7/7/2015 2:55:11 PM,,,,,,,,,281.1587,,260.4973
264.4706, 7/7/2015 2:55:12 PM,,,,,,,,,281.2868,,260.4973
264.4706, 7/7/2015 2:55:13 PM,,,,,,,,,281.6457,,260.4973
264.4706, 7/7/2015 2:55:14 PM,,,,,,,,,281.6714,,260.4973
264.445, 7/7/2015 2:55:15 PM,,,,,,,,,281.6714,,260.4973
264.2399, 7/7/2015 2:55:16 PM,,,,,,,,,281.6714,,260.4973
264.2399, 7/7/2015 2:55:17 PM,,,,,,,,,281.7483,,260.5486
264.2399, 7/7/2015 2:55:18 PM,,,,,,,,,281.9021,,260.5742
264.2399, 7/7/2015 2:55:19 PM,,,,,,,,,281.9021,,260.5742
264.2399, 7/7/2015 2:55:20 PM,,,,,,,,,281.9021,,260.5742
264.2399, 7/7/2015 2:55:21 PM,,,,,,,,,281.9021,,260.5742
264.2399, 7/7/2015 2:55:22 PM,,,,,,,,,282.0559,,260.5742
264.2399, 7/7/2015 2:55:23 PM,,,,,,,,,282.0559,,260.5742
264.2399, 7/7/2015 2:55:24 PM,,,,,,,,,282.0559,,260.5742
264.2399, 7/7/2015 2:55:25 PM,,,,,,,,,282.0559,,260.5742
264.2399, 7/7/2015 2:55:26 PM,,,,,,,,,281.8764,,260.5742
264.2399, 7/7/2015 2:55:27 PM,,,,,,,,,281.8252,,260.5742
264.2399, 7/7/2015 2:55:28 PM,,,,,,,,,281.8252,,260.5742
264.2399, 7/7/2015 2:55:29 PM,,,,,,,,,281.8252,,260.5742
264.2399, 7/7/2015 2:55:30 PM,,,,,,,,,281.8252,,260.6768
264.2399, 7/7/2015 2:55:31 PM,,,,,,,,,281.8764,,260.6768
264.1374, 7/7/2015 2:55:32 PM,,,,,,,,,282.0302,,260.6768
264.1374, 7/7/2015 2:55:33 PM,,,,,,,,,282.0302,,260.6768
263.9836, 7/7/2015 2:55:34 PM,,,,,,,,,282.0302,,260.6768
263.6504, 7/7/2015 2:55:35 PM,,,,,,,,,282.0302,,260.6768
263.4966, 7/7/2015 2:55:36 PM,,,,,,,,,282.0302,,260.6768
263.4966, 7/7/2015 2:55:37 PM,,,,,,,,,282.0302,,260.6768
263.0608, 7/7/2015 2:55:38 PM,,,,,,,,,282.4148,,260.6768
263.0608, 7/7/2015 2:55:39 PM,,,,,,,,,282.4148,,260.6768
262.7531, 7/7/2015 2:55:40 PM,,,,,,,,,282.4148,,260.6768
262.5481, 7/7/2015 2:55:41 PM,,,,,,,,,282.466,,260.6768
262.2404, 7/7/2015 2:55:42 PM,,,,,,,,,282.8249,,260.6768
261.9072, 7/7/2015 2:55:43 PM,,,,,,,,,282.8506,,260.6768
261.7021, 7/7/2015 2:55:44 PM,,,,,,,,,282.8506,,260.6768
261.3945, 7/7/2015 2:55:45 PM,,,,,,,,,282.8506,,260.6768
261.1895, 7/7/2015 2:55:46 PM,,,,,,,,,282.8506,,260.6768
261.1895, 7/7/2015 2:55:47 PM,,,,,,,,,282.8506,,260.6768
260.8818, 7/7/2015 2:55:48 PM,,,,,,,,,283.0813,,260.6768
260.8818, 7/7/2015 2:55:49 PM,,,,,,,,,283.1582,,260.6768
260.4204, 7/7/2015 2:55:50 PM,,,,,,,,,283.1582,,260.6768
260.4204, 7/7/2015 2:55:51 PM,,,,,,,,,283.3376,,260.6768
260.4204, 7/7/2015 2:55:52 PM,,,,,,,,,283.3376,,260.6768
260.4204, 7/7/2015 2:55:53 PM,,,,,,,,,283.3376,,260.7537
260.1897, 7/7/2015 2:55:54 PM,,,,,,,,,283.3376,,260.8049
260.0615, 7/7/2015 2:55:55 PM,,,,,,,,,283.3376,,260.8049
259.7539, 7/7/2015 2:55:56 PM,,,,,,,,,283.3376,,260.8049
259.7539, 7/7/2015 2:55:57 PM,,,,,,,,,283.2351,,260.8049
259.7539, 7/7/2015 2:55:58 PM,,,,,,,,,283.2351,,260.8049
259.7539, 7/7/2015 2:55:59 PM,,,,,,,,,283.2351,,260.8049
259.7539, 7/7/2015 2:56:00 PM,,,,,,,,,283.2351,,260.8049
259.7539, 7/7/2015 2:56:01 PM,,,,,,,,,283.2351,,260.8049
259.7539, 7/7/2015 2:56:02 PM,,,,,,,,,283.2351,,260.8306
259.4976, 7/7/2015 2:56:03 PM,,,,,,,,,283.2351,,260.8306
259.4976, 7/7/2015 2:56:04 PM,,,,,,,,,283.2351,,261.0869
259.4207, 7/7/2015 2:56:05 PM,,,,,,,,,283.2351,,261.0869
259.2668, 7/7/2015 2:56:06 PM,,,,,,,,,283.2351,,261.0869
259.2668, 7/7/2015 2:56:07 PM,,,,,,,,,283.2351,,261.0869
259.2668, 7/7/2015 2:56:08 PM,,,,,,,,,283.2351,,261.0869
259.2668, 7/7/2015 2:56:09 PM,,,,,,,,,283.2351,,261.0869
259.2668, 7/7/2015 2:56:10 PM,,,,,,,,,283.4402,,261.3176
259.0874, 7/7/2015 2:56:11 PM,,,,,,,,,283.4402,,261.4201
259.0874, 7/7/2015 2:56:12 PM,,,,,,,,,283.4402,,261.5483
259.0874, 7/7/2015 2:56:13 PM,,,,,,,,,283.4402,,261.5483
258.8567, 7/7/2015 2:56:14 PM,,,,,,,,,283.6965,,261.5483
258.7029, 7/7/2015 2:56:15 PM,,,,,,,,,283.6965,,261.5483
258.7029, 7/7/2015 2:56:16 PM,,,,,,,,,283.6965,,261.5483
258.7029, 7/7/2015 2:56:17 PM,,,,,,,,,283.6965,,261.5483
258.7029, 7/7/2015 2:56:18 PM,,,,,,,,,283.9272,,261.6765
258.7029, 7/7/2015 2:56:19 PM,,,,,,,,,283.9272,,261.6765
258.7029, 7/7/2015 2:56:20 PM,,,,,,,,,283.9272,,261.7278
258.4722, 7/7/2015 2:56:21 PM,,,,,,,,,283.9272,,261.7278
258.4722, 7/7/2015 2:56:22 PM,,,,,,,,,283.9272,,261.7278
258.4722, 7/7/2015 2:56:23 PM,,,,,,,,,283.9272,,261.7278
258.4722, 7/7/2015 2:56:24 PM,,,,,,,,,283.9272,,261.8559
258.4722, 7/7/2015 2:56:25 PM,,,,,,,,,283.9272,,261.8559
258.4722, 7/7/2015 2:56:26 PM,,,,,,,,,283.9272,,261.9328
258.4722, 7/7/2015 2:56:27 PM,,,,,,,,,284.0041,,262.0866
258.4722, 7/7/2015 2:56:28 PM,,,,,,,,,284.0041,,262.0866
258.4722, 7/7/2015 2:56:29 PM,,,,,,,,,284.0041,,262.0866
258.4722, 7/7/2015 2:56:30 PM,,,,,,,,,284.0041,,262.0866
258.4722, 7/7/2015 2:56:31 PM,,,,,,,,,284.0041,,262.0866
258.5235, 7/7/2015 2:56:32 PM,,,,,,,,,284.0041,,262.0866
258.7798, 7/7/2015 2:56:33 PM,,,,,,,,,284.0041,,262.0866
258.7798, 7/7/2015 2:56:34 PM,,,,,,,,,284.0041,,262.0866
258.7798, 7/7/2015 2:56:35 PM,,,,,,,,,284.0041,,262.0866
258.7029, 7/7/2015 2:56:36 PM,,,,,,,,,284.0041,,262.0866
258.7029, 7/7/2015 2:56:37 PM,,,,,,,,,284.0041,,262.1635
258.7029, 7/7/2015 2:56:38 PM,,,,,,,,,284.0041,,262.2148
258.7029, 7/7/2015 2:56:39 PM,,,,,,,,,284.0041,,262.3174
258.7029, 7/7/2015 2:56:40 PM,,,,,,,,,284.0041,,262.3174
258.7029, 7/7/2015 2:56:41 PM,,,,,,,,,284.0041,,262.3686
258.7029, 7/7/2015 2:56:42 PM,,,,,,,,,284.0041,,262.3686
258.7029, 7/7/2015 2:56:43 PM,,,,,,,,,284.0041,,262.3686
258.7029, 7/7/2015 2:56:44 PM,,,,,,,,,284.0041,,262.3686
258.7798, 7/7/2015 2:56:45 PM,,,,,,,,,284.0041,,262.5993
258.9592, 7/7/2015 2:56:46 PM,,,,,,,,,284.1323,,262.5993
258.9592, 7/7/2015 2:56:47 PM,,,,,,,,,284.1323,,262.5993
258.9592, 7/7/2015 2:56:48 PM,,,,,,,,,284.1323,,262.7531
258.9592, 7/7/2015 2:56:49 PM,,,,,,,,,284.1323,,262.7531
258.9592, 7/7/2015 2:56:50 PM,,,,,,,,,284.1323,,262.7531
258.9592, 7/7/2015 2:56:51 PM,,,,,,,,,284.3373,,262.83
258.9592, 7/7/2015 2:56:52 PM,,,,,,,,,284.3373,,262.9326
258.9592, 7/7/2015 2:56:53 PM,,,,,,,,,284.3373,,262.9326
258.9592, 7/7/2015 2:56:54 PM,,,,,,,,,284.3373,,262.9326
258.9592, 7/7/2015 2:56:55 PM,,,,,,,,,284.3373,,262.9326
258.9592, 7/7/2015 2:56:56 PM,,,,,,,,,284.3373,,262.9326
258.9592, 7/7/2015 2:56:57 PM,,,,,,,,,284.3373,,262.9839
258.9592, 7/7/2015 2:56:58 PM,,,,,,,,,284.3373,,262.9839
258.9592, 7/7/2015 2:56:59 PM,,,,,,,,,284.3373,,262.9839
258.9592, 7/7/2015 2:57:00 PM,,,,,,,,,284.3373,,263.1889
258.9592, 7/7/2015 2:57:01 PM,,,,,,,,,284.3373,,263.1889
258.9592, 7/7/2015 2:57:02 PM,,,,,,,,,284.3373,,263.1889
258.9592, 7/7/2015 2:57:03 PM,,,,,,,,,284.3373,,263.1889
258.9592, 7/7/2015 2:57:04 PM,,,,,,,,,284.3373,,263.3684
259.0105, 7/7/2015 2:57:05 PM,,,,,,,,,284.3373,,263.3684
259.0105, 7/7/2015 2:57:06 PM,,,,,,,,,284.645,,263.3684
259.0105, 7/7/2015 2:57:07 PM,,,,,,,,,284.645,,263.3684
259.0105, 7/7/2015 2:57:08 PM,,,,,,,,,284.6962,,263.3684
259.0105, 7/7/2015 2:57:09 PM,,,,,,,,,284.7475,,263.3684
259.0105, 7/7/2015 2:57:10 PM,,,,,,,,,284.9526,,263.3684
259.0105, 7/7/2015 2:57:11 PM,,,,,,,,,284.9782,,263.3684
259.0105, 7/7/2015 2:57:12 PM,,,,,,,,,285.2346,,263.3684
259.0105, 7/7/2015 2:57:13 PM,,,,,,,,,285.2346,,263.3684
259.0105, 7/7/2015 2:57:14 PM,,,,,,,,,285.2346,,263.3684
258.908, 7/7/2015 2:57:15 PM,,,,,,,,,285.2346,,263.3684
258.908, 7/7/2015 2:57:16 PM,,,,,,,,,285.2346,,263.5735
258.908, 7/7/2015 2:57:17 PM,,,,,,,,,285.5422,,263.5735
258.908, 7/7/2015 2:57:18 PM,,,,,,,,,285.6447,,263.5735
258.908, 7/7/2015 2:57:19 PM,,,,,,,,,285.6447,,263.5735
258.908, 7/7/2015 2:57:20 PM,,,,,,,,,285.6447,,263.5735
258.908, 7/7/2015 2:57:21 PM,,,,,,,,,285.6447,,263.5735
258.908, 7/7/2015 2:57:22 PM,,,,,,,,,285.6447,,263.5735
258.908, 7/7/2015 2:57:23 PM,,,,,,,,,285.6447,,263.5735
258.908, 7/7/2015 2:57:24 PM,,,,,,,,,285.6447,,263.5735
258.908, 7/7/2015 2:57:25 PM,,,,,,,,,285.6447,,263.5735
258.908, 7/7/2015 2:57:26 PM,,,,,,,,,285.6447,,263.5735
258.908, 7/7/2015 2:57:27 PM,,,,,,,,,285.6447,,263.5735
258.908, 7/7/2015 2:57:28 PM,,,,,,,,,285.3371,,263.5735
258.908, 7/7/2015 2:57:29 PM,,,,,,,,,285.3371,,263.5735
258.908, 7/7/2015 2:57:30 PM,,,,,,,,,285.3371,,263.5735
258.908, 7/7/2015 2:57:31 PM,,,,,,,,,284.9782,,263.8298
259.1387, 7/7/2015 2:57:32 PM,,,,,,,,,284.9782,,263.8298
259.1387, 7/7/2015 2:57:33 PM,,,,,,,,,284.9782,,263.8298
259.1387, 7/7/2015 2:57:34 PM,,,,,,,,,284.9782,,263.8298
258.9849, 7/7/2015 2:57:35 PM,,,,,,,,,284.85,,263.8298
258.9849, 7/7/2015 2:57:36 PM,,,,,,,,,284.5937,,263.7016
258.9849, 7/7/2015 2:57:37 PM,,,,,,,,,284.5937,,263.7016
258.9849, 7/7/2015 2:57:38 PM,,,,,,,,,284.3117,,263.7016
258.9849, 7/7/2015 2:57:39 PM,,,,,,,,,284.3117,,263.7016
258.9849, 7/7/2015 2:57:40 PM,,,,,,,,,284.3117,,263.7016
258.9849, 7/7/2015 2:57:41 PM,,,,,,,,,284.3117,,263.7016
258.9849, 7/7/2015 2:57:42 PM,,,,,,,,,284.3117,,263.7016
258.9849, 7/7/2015 2:57:43 PM,,,,,,,,,283.9785,,263.7016
258.9849, 7/7/2015 2:57:44 PM,,,,,,,,,283.9785,,263.7016
258.9849, 7/7/2015 2:57:45 PM,,,,,,,,,283.9785,,263.7016
258.9849, 7/7/2015 2:57:46 PM,,,,,,,,,283.9785,,263.7016
258.9849, 7/7/2015 2:57:47 PM,,,,,,,,,283.9785,,263.7016
258.9849, 7/7/2015 2:57:48 PM,,,,,,,,,283.9785,,263.7016
258.9849, 7/7/2015 2:57:49 PM,,,,,,,,,283.9785,,263.7016
258.9849, 7/7/2015 2:57:50 PM,,,,,,,,,283.9785,,263.7016
258.9849, 7/7/2015 2:57:51 PM,,,,,,,,,283.9785,,263.9579
258.9849, 7/7/2015 2:57:52 PM,,,,,,,,,283.9785,,263.9579
259.2668, 7/7/2015 2:57:53 PM,,,,,,,,,283.9785,,263.9579
259.2668, 7/7/2015 2:57:54 PM,,,,,,,,,283.9785,,263.9579
259.2668, 7/7/2015 2:57:55 PM,,,,,,,,,283.9785,,263.9579
259.2668, 7/7/2015 2:57:56 PM,,,,,,,,,283.9785,,264.2656
259.2668, 7/7/2015 2:57:57 PM,,,,,,,,,283.9785,,264.2656
259.2668, 7/7/2015 2:57:58 PM,,,,,,,,,283.9785,,264.2656
259.2668, 7/7/2015 2:57:59 PM,,,,,,,,,283.9785,,264.2656
259.2668, 7/7/2015 2:58:00 PM,,,,,,,,,283.9785,,264.2656
259.2668, 7/7/2015 2:58:01 PM,,,,,,,,,283.9785,,264.2656
259.2668, 7/7/2015 2:58:02 PM,,,,,,,,,284.081,,264.2656
259.2668, 7/7/2015 2:58:03 PM,,,,,,,,,284.081,,264.2656
259.2668, 7/7/2015 2:58:04 PM,,,,,,,,,284.081,,264.2656
259.2668, 7/7/2015 2:58:05 PM,,,,,,,,,284.081,,264.2656
259.2668, 7/7/2015 2:58:06 PM,,,,,,,,,284.081,,264.2656
259.2668, 7/7/2015 2:58:07 PM,,,,,,,,,284.1066,,264.2656
259.2668, 7/7/2015 2:58:08 PM,,,,,,,,,284.1835,,264.6245
259.5488, 7/7/2015 2:58:09 PM,,,,,,,,,284.1835,,264.6245
259.5488, 7/7/2015 2:58:10 PM,,,,,,,,,284.1835,,264.6245
259.5488, 7/7/2015 2:58:11 PM,,,,,,,,,284.1835,,264.6245
259.5488, 7/7/2015 2:58:12 PM,,,,,,,,,284.3886,,264.6245
259.5488, 7/7/2015 2:58:13 PM,,,,,,,,,284.3886,,264.6245
259.5488, 7/7/2015 2:58:14 PM,,,,,,,,,284.3886,,264.6245
259.5488, 7/7/2015 2:58:15 PM,,,,,,,,,284.3886,,264.6501
259.5488, 7/7/2015 2:58:16 PM,,,,,,,,,284.3886,,264.7783
259.6514, 7/7/2015 2:58:17 PM,,,,,,,,,284.3886,,264.7783
259.6514, 7/7/2015 2:58:18 PM,,,,,,,,,284.3886,,264.8552
259.6514, 7/7/2015 2:58:19 PM,,,,,,,,,284.3886,,264.9833
259.6514, 7/7/2015 2:58:20 PM,,,,,,,,,284.3886,,264.9833
259.6514, 7/7/2015 2:58:21 PM,,,,,,,,,284.3886,,264.9833
259.6514, 7/7/2015 2:58:22 PM,,,,,,,,,284.3886,,264.9833
259.6514, 7/7/2015 2:58:23 PM,,,,,,,,,284.3886,,264.9833
259.8821, 7/7/2015 2:58:24 PM,,,,,,,,,284.3886,,265.0346
259.8821, 7/7/2015 2:58:25 PM,,,,,,,,,284.3886,,265.1115
259.8821, 7/7/2015 2:58:26 PM,,,,,,,,,284.3886,,265.1115
259.8821, 7/7/2015 2:58:27 PM,,,,,,,,,284.3886,,265.1115
259.8821, 7/7/2015 2:58:28 PM,,,,,,,,,284.3886,,265.1115
259.8821, 7/7/2015 2:58:29 PM,,,,,,,,,284.3886,,265.1115
259.8821, 7/7/2015 2:58:30 PM,,,,,,,,,284.3886,,265.2653
259.8821, 7/7/2015 2:58:31 PM,,,,,,,,,284.3886,,265.2653
259.8821, 7/7/2015 2:58:32 PM,,,,,,,,,284.3886,,265.2653
259.8821, 7/7/2015 2:58:33 PM,,,,,,,,,284.3886,,265.2653
259.8821, 7/7/2015 2:58:34 PM,,,,,,,,,284.3886,,265.2653
259.8821, 7/7/2015 2:58:35 PM,,,,,,,,,284.3886,,265.2653
260.0615, 7/7/2015 2:58:36 PM,,,,,,,,,284.3886,,265.2653
260.0615, 7/7/2015 2:58:37 PM,,,,,,,,,284.2348,,265.2653
260.241, 7/7/2015 2:58:38 PM,,,,,,,,,284.2348,,265.3935
260.241, 7/7/2015 2:58:39 PM,,,,,,,,,284.2348,,265.5217
260.241, 7/7/2015 2:58:40 PM,,,,,,,,,284.2348,,265.5217
260.241, 7/7/2015 2:58:41 PM,,,,,,,,,284.3373,,265.5217
260.241, 7/7/2015 2:58:42 PM,,,,,,,,,284.5937,,265.5217
260.241, 7/7/2015 2:58:43 PM,,,,,,,,,284.5937,,265.5217
260.241, 7/7/2015 2:58:44 PM,,,,,,,,,284.5937,,265.5986
260.241, 7/7/2015 2:58:45 PM,,,,,,,,,284.7219,,265.5986
260.241, 7/7/2015 2:58:46 PM,,,,,,,,,285.1064,,265.5986
260.241, 7/7/2015 2:58:47 PM,,,,,,,,,285.3371,,265.5986
260.241, 7/7/2015 2:58:48 PM,,,,,,,,,285.5422,,265.5986
260.241, 7/7/2015 2:58:49 PM,,,,,,,,,285.5422,,265.5986
259.8821, 7/7/2015 2:58:50 PM,,,,,,,,,285.8498,,265.5986
259.8821, 7/7/2015 2:58:51 PM,,,,,,,,,286.183,,265.5986
259.8821, 7/7/2015 2:58:52 PM,,,,,,,,,286.6188,,265.5986
259.8821, 7/7/2015 2:58:53 PM,,,,,,,,,286.6188,,265.5986
259.8821, 7/7/2015 2:58:54 PM,,,,,,,,,286.6188,,265.7267
259.8821, 7/7/2015 2:58:55 PM,,,,,,,,,287.0802,,265.7267
259.8821, 7/7/2015 2:58:56 PM,,,,,,,,,287.2597,,265.7267
259.8821, 7/7/2015 2:58:57 PM,,,,,,,,,287.2853,,265.7267
259.8821, 7/7/2015 2:58:58 PM,,,,,,,,,287.7724,,265.7267
259.8821, 7/7/2015 2:58:59 PM,,,,,,,,,287.7724,,266.0087
260.1384, 7/7/2015 2:59:00 PM,,,,,,,,,288.08,,266.0087
260.1384, 7/7/2015 2:59:01 PM,,,,,,,,,288.2338,,266.0087
260.1384, 7/7/2015 2:59:02 PM,,,,,,,,,288.3363,,266.0087
260.1384, 7/7/2015 2:59:03 PM,,,,,,,,,288.6183,,266.0087
260.1384, 7/7/2015 2:59:04 PM,,,,,,,,,289.0541,,266.2394
260.1384, 7/7/2015 2:59:05 PM,,,,,,,,,289.0541,,266.2907
260.1384, 7/7/2015 2:59:06 PM,,,,,,,,,289.2079,,266.2907
260.1384, 7/7/2015 2:59:07 PM,,,,,,,,,289.5155,,266.2907
260.1384, 7/7/2015 2:59:08 PM,,,,,,,,,289.6437,,266.4189
260.1384, 7/7/2015 2:59:09 PM,,,,,,,,,289.9769,,266.547
260.1384, 7/7/2015 2:59:10 PM,,,,,,,,,289.9769,,266.547
260.1384, 7/7/2015 2:59:11 PM,,,,,,,,,290.2076,,266.6239
260.1384, 7/7/2015 2:59:12 PM,,,,,,,,,290.2076,,266.7521
260.1384, 7/7/2015 2:59:13 PM,,,,,,,,,290.2076,,266.9572
260.1384, 7/7/2015 2:59:14 PM,,,,,,,,,290.464,,267.1623
260.1384, 7/7/2015 2:59:15 PM,,,,,,,,,290.464,,267.1623
260.1384, 7/7/2015 2:59:16 PM,,,,,,,,,290.464,,267.1623
260.1384, 7/7/2015 2:59:17 PM,,,,,,,,,290.8741,,267.393
260.1384, 7/7/2015 2:59:18 PM,,,,,,,,,290.8741,,267.393
260.1384, 7/7/2015 2:59:19 PM,,,,,,,,,290.8741,,267.393
260.1384, 7/7/2015 2:59:20 PM,,,,,,,,,290.8741,,267.6493
260.2922, 7/7/2015 2:59:21 PM,,,,,,,,,291.1305,,267.6493
260.3948, 7/7/2015 2:59:22 PM,,,,,,,,,291.1305,,267.6493
260.3948, 7/7/2015 2:59:23 PM,,,,,,,,,291.1305,,267.6493
260.3948, 7/7/2015 2:59:24 PM,,,,,,,,,291.1305,,267.7775
