 Value, Timestamp,,,LIT401,LIT401,LIT401,,,FIT502 differences,FIT502,totalising output flow rate,,, flow rate ,,,pump p401,flow rate,attack,flow rate
1, 21/8/2015 9:31:53 PM,,,200,2,0.5,,,0.01409,1.217369,1114.312815,,,1.203279,,,,,,
1, 21/8/2015 9:31:54 PM,,,200,2,0.5,,,0.006533,1.223902,1115.530184,,,1.217369,,,,,,
1, 21/8/2015 9:31:55 PM,,,200,2,0.5,,,0,1.223902,1116.754086,,,1.223902,,,,,,
1, 21/8/2015 9:31:56 PM,,,200,2,0.5,,,0.010119,1.234021,1117.977988,,,1.223902,,,,,,
1, 21/8/2015 9:31:57 PM,,,200,2,0.5,,,0,1.234021,1119.212009,,,1.234021,,,,,,
1, 21/8/2015 9:31:58 PM,,,200,2,0.5,,,0,1.234021,1120.44603,,,1.234021,,,,,,
1, 21/8/2015 9:31:59 PM,,,200,2,0.5,,,0,1.234021,1121.680051,,,1.234021,,,,,,
1, 21/8/2015 9:32:00 PM,,,200,2,0.5,,,-0.010247,1.223774,1122.914072,,,1.234021,,,,,,
1, 21/8/2015 9:32:01 PM,,,200,2,0.5,,,0,1.223774,1124.137846,,,1.223774,,,,,,
1, 21/8/2015 9:32:02 PM,,,200,2,0.5,,,0,1.223774,1125.36162,,,1.223774,,,,,,
1, 21/8/2015 9:32:03 PM,,,200,2,0.5,,,0.002177,1.225951,1126.585394,,,1.223774,,,,,,
1, 21/8/2015 9:32:04 PM,,,200,2,0.5,,,0.00807,1.234021,1127.811345,,,1.225951,,,,,,
1, 21/8/2015 9:32:05 PM,,,200,2,0.5,,,0.000128,1.234149,1129.045366,,,1.234021,,,,,,
1, 21/8/2015 9:32:06 PM,,,200,2,0.5,,,-0.001921,1.232228,1130.279515,,,1.234149,,,,,,
1, 21/8/2015 9:32:07 PM,,,200,2,0.5,,,-0.016396,1.215832,1131.511743,,,1.232228,,,,,,
1, 21/8/2015 9:32:08 PM,,,200,2,0.5,,,-0.001281,1.214551,1132.727575,,,1.215832,,,,,,
1, 21/8/2015 9:32:09 PM,,,200,2,0.5,,,-0.000768,1.213783,1133.942126,,,1.214551,,,,,,
1, 21/8/2015 9:32:10 PM,,,200,2,0.5,,,0.009478,1.223261,1135.155909,,,1.213783,,,,,,
1, 21/8/2015 9:32:11 PM,,,200,2,0.5,,,0,1.223261,1136.37917,,,1.223261,,,,,,
1, 21/8/2015 9:32:12 PM,,,200,2,0.5,,,-0.009607,1.213654,1137.602431,,,1.223261,,,,,,
1, 21/8/2015 9:32:13 PM,,,200,2,0.5,,,0.001281,1.214935,1138.816085,,,1.213654,,,,,,
1, 21/8/2015 9:32:14 PM,,,200,2,0.5,,,0,1.214935,1140.03102,,,1.214935,,,,,,
1, 21/8/2015 9:32:15 PM,,,200,2,0.5,,,0.011144,1.226079,1141.245955,,,1.214935,,,,,,
1, 21/8/2015 9:32:16 PM,,,200,2,0.5,,,0.016396,1.242475,1142.472034,,,1.226079,,,,,,
1, 21/8/2015 9:32:17 PM,,,200,2,0.5,,,0.000768,1.243243,1143.714509,,,1.242475,,,,,,
1, 21/8/2015 9:32:18 PM,,,200,2,0.5,,,-0.005764,1.237479,1144.957752,,,1.243243,,,,,,
1, 21/8/2015 9:32:19 PM,,,200,2,0.5,,,0.001409,1.238888,1146.195231,,,1.237479,,,,,,
1, 21/8/2015 9:32:20 PM,,,200,2,0.5,,,-0.006532,1.232356,1147.434119,,,1.238888,,,,,,
1, 21/8/2015 9:32:21 PM,,,200,2,0.5,,,-0.01076,1.221596,1148.666475,,,1.232356,,,,,,
1, 21/8/2015 9:32:22 PM,,,200,2,0.5,,,-0.010247,1.211349,1149.888071,,,1.221596,,,,,,
1, 21/8/2015 9:32:23 PM,,,200,2,0.5,,,-0.007429,1.20392,1151.09942,,,1.211349,,,,,,
1, 21/8/2015 9:32:24 PM,,,200,2,0.5,,,0.009734,1.213654,1152.30334,,,1.20392,,,,,,
1, 21/8/2015 9:32:25 PM,,,200,2,0.5,,,0.010248,1.223902,1153.516994,,,1.213654,,,,,,
1, 21/8/2015 9:32:26 PM,,,200,2,0.5,,,0,1.223902,1154.740896,,,1.223902,,,,,,
1, 21/8/2015 9:32:27 PM,,,200,2,0.5,,,-0.012041,1.211861,1155.964798,,,1.223902,,,,,,
1, 21/8/2015 9:32:28 PM,,,200,2,0.5,,,-0.013449,1.198412,1157.176659,,,1.211861,,,,,,
1, 21/8/2015 9:32:29 PM,,,200,2,0.5,,,-0.01883,1.179582,1158.375071,,,1.198412,,,,,,
1, 21/8/2015 9:32:30 PM,,,200,2,0.5,,,-0.00602,1.173562,1159.554653,,,1.179582,,,,,,
1, 21/8/2015 9:32:31 PM,,,200,2,0.5,,,-0.003843,1.169719,1160.728215,,,1.173562,,,,,,
1, 21/8/2015 9:32:32 PM,,,200,2,0.5,,,-0.00602,1.163699,1161.897934,,,1.169719,,,,,,
1, 21/8/2015 9:32:33 PM,,,200,2,0.5,,,-0.005892,1.157807,1163.061633,,,1.163699,,,,,,
1, 21/8/2015 9:32:34 PM,,,200,2,0.5,,,-0.009991,1.147816,1164.21944,,,1.157807,,,,,,
1, 21/8/2015 9:32:35 PM,,,200,2,0.5,,,-0.009094,1.138722,1165.367256,,,1.147816,,,,,,
1, 21/8/2015 9:32:36 PM,,,200,2,0.5,,,-0.009863,1.128859,1166.505978,,,1.138722,,,,,,
1, 21/8/2015 9:32:37 PM,,,200,2,0.5,,,-0.011913,1.116946,1167.634837,,,1.128859,,,,,,
1, 21/8/2015 9:32:38 PM,,,200,2,0.5,,,-0.01806,1.098886,1168.751783,,,1.116946,,,,,,
1, 21/8/2015 9:32:39 PM,,,200,2,0.5,,,-0.017805,1.081081,1169.850669,,,1.098886,,,,,,
1, 21/8/2015 9:32:40 PM,,,200,2,0.5,,,-0.014986,1.066095,1170.93175,,,1.081081,,,,,,
1, 21/8/2015 9:32:41 PM,,,200,2,0.5,,,-0.009351,1.056744,1171.997845,,,1.066095,,,,,,
1, 21/8/2015 9:32:42 PM,,,200,2,0.5,,,-0.000256,1.056488,1173.054589,,,1.056744,,,,,,
1, 21/8/2015 9:32:43 PM,,,200,2,0.5,,,-0.007942,1.048546,1174.111077,,,1.056488,,,,,,
1, 21/8/2015 9:32:44 PM,,,200,2,0.5,,,-0.017292,1.031254,1175.159623,,,1.048546,,,,,,
1, 21/8/2015 9:32:45 PM,,,200,2,0.5,,,-0.013706,1.017548,1176.190877,,,1.031254,,,,,,
1, 21/8/2015 9:32:46 PM,,,200,2,0.5,,,-0.0211345,0.9964135,1177.208425,,,1.017548,,,,,,
1, 21/8/2015 9:32:47 PM,,,200,2,0.5,,,-0.0089663,0.9874472,1178.204838,,,0.996413,,,,,,
1, 21/8/2015 9:32:48 PM,,,200,2,0.5,,,-0.0111439,0.9763033,1179.192285,,,0.987447,,,,,,
1, 21/8/2015 9:32:49 PM,,,200,2,0.5,,,-0.0144742,0.9618291,1180.168589,,,0.976304,,,,,,
1, 21/8/2015 9:32:50 PM,,,200,2,0.5,,,-0.0134494,0.9483797,1181.130418,,,0.961829,,,,,,
1, 21/8/2015 9:32:51 PM,,,200,2,0.5,,,-0.0102472,0.9381325,1182.078798,,,0.94838,,,,,,
1, 21/8/2015 9:32:52 PM,,,200,2,0.5,,,-0.0092225,0.92891,1183.01693,,,0.938132,,,,,,
1, 21/8/2015 9:32:53 PM,,,200,2,0.5,,,-0.0107596,0.9181504,1183.94584,,,0.92891,,,,,,
1, 21/8/2015 9:32:54 PM,,,200,2,0.5,,,-0.0102472,0.9079032,1184.86399,,,0.91815,,,,,,
1, 21/8/2015 9:32:55 PM,,,200,2,0.5,,,-0.0005124,0.9073908,1185.771894,,,0.907904,,,,,,
1, 21/8/2015 9:32:56 PM,,,200,2,0.5,,,-0.0147304,0.8926604,1186.679284,,,0.90739,,,,,,
1, 21/8/2015 9:32:57 PM,,,200,2,0.5,,,-0.0051236,0.8875368,1187.571945,,,0.892661,,,,,,
1, 21/8/2015 9:32:58 PM,,,200,2,0.5,,,-0.0148584,0.8726784,1188.459482,,,0.887537,,,,,,
1, 21/8/2015 9:32:59 PM,,,200,2,0.5,,,-0.0140899,0.8585885,1189.33216,,,0.872678,,,,,,
1, 21/8/2015 9:33:00 PM,,,200,2,0.5,,,-0.0108877,0.8477008,1190.190749,,,0.858589,,,,,,
1, 21/8/2015 9:33:01 PM,,,200,2,0.5,,,-0.0075573,0.8401435,1191.038449,,,0.8477,,,,,,
1, 21/8/2015 9:33:02 PM,,,200,2,0.5,,,-0.0108877,0.8292558,1191.878593,,,0.840144,,,,,,
1, 21/8/2015 9:33:03 PM,,,200,2,0.5,,,-0.0131933,0.8160625,1192.707849,,,0.829256,,,,,,
1, 21/8/2015 9:33:04 PM,,,200,2,0.5,,,-0.015755,0.8003075,1193.523911,,,0.816062,,,,,,
1, 21/8/2015 9:33:05 PM,,,200,2,0.5,,,-0.0116563,0.7886512,1194.324219,,,0.800308,,,,,,
1, 21/8/2015 9:33:06 PM,,,200,2,0.5,,,-0.0089663,0.7796849,1195.11287,,,0.788651,,,,,,
1, 21/8/2015 9:33:07 PM,,,200,2,0.5,,,0.0064045,0.7860894,1195.892555,,,0.779685,,,,,,
1, 21/8/2015 9:33:08 PM,,,200,2,0.5,,,0.0038427,0.7899321,1196.678644,,,0.786089,,,,,,
1, 21/8/2015 9:33:09 PM,,,200,2,0.5,,,0,0.7899321,1197.468576,,,0.789932,,,,,,
1, 21/8/2015 9:33:10 PM,,,200,2,0.5,,,0.0092225,0.7991546,1198.258508,,,0.789932,,,,,,
1, 21/8/2015 9:33:11 PM,,,200,2,0.5,,,0.0010248,0.8001794,1199.057663,,,0.799155,,,,,,
1, 21/8/2015 9:33:12 PM,,,200,2,0.5,,,-0.0097349,0.7904445,1199.857842,,,0.800179,,,,,,
1, 21/8/2015 9:33:13 PM,,,200,2,0.5,,,-0.0122967,0.7781478,1200.648287,,,0.790445,,,,,,
1, 21/8/2015 9:33:14 PM,,,200,2,0.5,,,-0.0073011,0.7708467,1201.426435,,,0.778148,,,,,,
1, 21/8/2015 9:33:15 PM,,,200,2,0.5,,,0,0.7708467,1202.197281,,,0.770846,,,,,,
1, 21/8/2015 9:33:16 PM,,,200,2,0.5,,,-0.0021776,0.7686691,1202.968128,,,0.770847,,,,,,
1, 21/8/2015 9:33:17 PM,,,200,2,0.5,,,0,0.7686691,1203.736797,,,0.768669,,,,,,
1, 21/8/2015 9:33:18 PM,,,200,2,0.5,,,0.0007686,0.7694377,1204.505466,,,0.768669,,,,,,
1, 21/8/2015 9:33:19 PM,,,200,2,0.5,,,0.0166517,0.7860894,1205.274904,,,0.769438,,,,,,
1, 21/8/2015 9:33:20 PM,,,200,2,0.5,,,0.0052517,0.7913411,1206.060993,,,0.786089,,,,,,
1, 21/8/2015 9:33:21 PM,,,200,2,0.5,,,0.0089664,0.8003075,1206.852334,,,0.791341,,,,,,
1, 21/8/2015 9:33:22 PM,,,200,2,0.5,,,0,0.8003075,1207.652642,,,0.800308,,,,,,
1, 21/8/2015 9:33:23 PM,,,200,2,0.5,,,-0.0190855,0.781222,1208.452949,,,0.800307,,,,,,
1, 21/8/2015 9:33:24 PM,,,200,2,0.5,,,-0.0101192,0.7711028,1209.234171,,,0.781222,,,,,,
1, 21/8/2015 9:33:25 PM,,,200,2,0.5,,,-0.0019213,0.7691815,1210.005274,,,0.771103,,,,,,
1, 21/8/2015 9:33:26 PM,,,200,2,0.5,,,0.0016652,0.7708467,1210.774456,,,0.769182,,,,,,
1, 21/8/2015 9:33:27 PM,,,200,2,0.5,,,0.0093506,0.7801973,1211.545302,,,0.770846,,,,,,
1, 21/8/2015 9:33:28 PM,,,200,2,0.5,,,0.0002561,0.7804534,1212.3255,,,0.780198,,,,,,
1, 21/8/2015 9:33:29 PM,,,200,2,0.5,,,0,0.7804534,1213.105953,,,0.780453,,,,,,
1, 21/8/2015 9:33:30 PM,,,200,2,0.5,,,0,0.7804534,1213.886407,,,0.780454,,,,,,
1, 21/8/2015 9:33:31 PM,,,200,2,0.5,,,-0.0008966,0.7795568,1214.66686,,,0.780453,,,,,,
1, 21/8/2015 9:33:32 PM,,,200,2,0.5,,,0.0006405,0.7801973,1215.446417,,,0.779557,,,,,,
1, 21/8/2015 9:33:33 PM,,,200,2,0.5,,,0.0092225,0.7894198,1216.226614,,,0.780197,,,,,,
1, 21/8/2015 9:33:34 PM,,,200,2,0.5,,,0.0003842,0.789804,1217.016034,,,0.78942,,,,,,
1, 21/8/2015 9:33:35 PM,,,200,2,0.5,,,0.007045,0.796849,1217.805838,,,0.789804,,,,,,
1, 21/8/2015 9:33:36 PM,,,200,2,0.5,,,0.0012809,0.7981299,1218.602687,,,0.796849,,,,,,
1, 21/8/2015 9:33:37 PM,,,200,2,0.5,,,-0.0176765,0.7804534,1219.400817,,,0.79813,,,,,,
1, 21/8/2015 9:33:38 PM,,,200,2,0.5,,,-0.0103753,0.7700781,1220.18127,,,0.780453,,,,,,
1, 21/8/2015 9:33:39 PM,,,200,2,0.5,,,-0.0002562,0.7698219,1220.951348,,,0.770078,,,,,,
1, 21/8/2015 9:33:40 PM,,,200,2,0.5,,,0.004227,0.7740489,1221.72117,,,0.769822,,,,,,
1, 21/8/2015 9:33:41 PM,,,200,2,0.5,,,0.0044832,0.7785321,1222.495219,,,0.774049,,,,,,
1, 21/8/2015 9:33:42 PM,,,200,2,0.5,,,0.0101191,0.7886512,1223.273751,,,0.778532,,,,,,
1, 21/8/2015 9:33:43 PM,,,200,2,0.5,,,-0.0016651,0.7869861,1224.062402,,,0.788651,,,,,,
1, 21/8/2015 9:33:44 PM,,,200,2,0.5,,,-0.0073012,0.7796849,1224.849388,,,0.786986,,,,,,
1, 21/8/2015 9:33:45 PM,,,200,2,0.5,,,-0.0007685,0.7789164,1225.629073,,,0.779685,,,,,,
1, 21/8/2015 9:33:46 PM,,,200,2,0.5,,,-0.0065327,0.7723837,1226.40799,,,0.778917,,,,,,
1, 21/8/2015 9:33:47 PM,,,200,2,0.5,,,-0.0089662,0.7634175,1227.180373,,,0.772383,,,,,,
1, 21/8/2015 9:33:48 PM,,,200,2,0.5,,,-0.002818,0.7605995,1227.943791,,,0.763418,,,,,,
1, 21/8/2015 9:33:49 PM,,,200,2,0.5,,,0.0089663,0.7695658,1228.70439,,,0.760599,,,,,,
1, 21/8/2015 9:33:50 PM,,,200,2,0.5,,,0,0.7695658,1229.473956,,,0.769566,,,,,,
1, 21/8/2015 9:33:51 PM,,,200,2,0.5,,,0.0074292,0.776995,1230.243522,,,0.769566,,,,,,
1, 21/8/2015 9:33:52 PM,,,200,2,0.5,,,0.012809,0.789804,1231.020517,,,0.776995,,,,,,
1, 21/8/2015 9:33:53 PM,,,200,2,0.5,,,0.0002562,0.7900602,1231.810321,,,0.789804,,,,,,
1, 21/8/2015 9:33:54 PM,,,200,2,0.5,,,0,0.7900602,1232.600381,,,0.79006,,,,,,
1, 21/8/2015 9:33:55 PM,,,200,2,0.5,,,0,0.7900602,1233.390441,,,0.79006,,,,,,
1, 21/8/2015 9:33:56 PM,,,200,2,0.5,,,-0.0103753,0.7796849,1234.180502,,,0.790061,,,,,,
1, 21/8/2015 9:33:57 PM,,,200,2,0.5,,,0,0.7796849,1234.960187,,,0.779685,,,,,,
1, 21/8/2015 9:33:58 PM,,,200,2,0.5,,,0.0047393,0.7844242,1235.739871,,,0.779684,,,,,,
1, 21/8/2015 9:33:59 PM,,,200,2,0.5,,,-0.0014089,0.7830153,1236.524296,,,0.784425,,,,,,
1, 21/8/2015 9:34:00 PM,,,200,2,0.5,,,0.0039708,0.7869861,1237.307311,,,0.783015,,,,,,
1, 21/8/2015 9:34:01 PM,,,200,2,0.5,,,0.0030741,0.7900602,1238.094297,,,0.786986,,,,,,
1, 21/8/2015 9:34:02 PM,,,200,2,0.5,,,-0.0078135,0.7822467,1238.884357,,,0.79006,,,,,,
1, 21/8/2015 9:34:03 PM,,,200,2,0.5,,,-0.0126809,0.7695658,1239.666604,,,0.782247,,,,,,
1, 21/8/2015 9:34:04 PM,,,200,2,0.5,,,-0.001409,0.7681568,1240.43617,,,0.769566,,,,,,
1, 21/8/2015 9:34:05 PM,,,200,2,0.5,,,0,0.7681568,1241.204327,,,0.768157,,,,,,
1, 21/8/2015 9:34:06 PM,,,200,2,0.5,,,-0.0089663,0.7591905,1241.972483,,,0.768156,,,,,,
1, 21/8/2015 9:34:07 PM,,,200,2,0.5,,,0.0090944,0.7682849,1242.731674,,,0.759191,,,,,,
1, 21/8/2015 9:34:08 PM,,,200,2,0.5,,,0.001537,0.7698219,1243.499959,,,0.768285,,,,,,
1, 21/8/2015 9:34:09 PM,,,200,2,0.5,,,0,0.7698219,1244.269781,,,0.769822,,,,,,
1, 21/8/2015 9:34:10 PM,,,200,2,0.5,,,0.0089664,0.7787883,1245.039603,,,0.769822,,,,,,
1, 21/8/2015 9:34:11 PM,,,200,2,0.5,,,-0.0029461,0.7758422,1245.818391,,,0.778788,,,,,,
1, 21/8/2015 9:34:12 PM,,,200,2,0.5,,,-0.0006405,0.7752017,1246.594233,,,0.775842,,,,,,
1, 21/8/2015 9:34:13 PM,,,200,2,0.5,,,0.0094787,0.7846804,1247.369435,,,0.775202,,,,,,
1, 21/8/2015 9:34:14 PM,,,200,2,0.5,,,0.0106315,0.7953119,1248.154115,,,0.78468,,,,,,
1, 21/8/2015 9:34:15 PM,,,200,2,0.5,,,0.0047394,0.8000513,1248.949427,,,0.795312,,,,,,
1, 21/8/2015 9:34:16 PM,,,200,2,0.5,,,-0.0089664,0.7910849,1249.749478,,,0.800051,,,,,,
1, 21/8/2015 9:34:17 PM,,,200,2,0.5,,,-0.0080696,0.7830153,1250.540563,,,0.791085,,,,,,
1, 21/8/2015 9:34:18 PM,,,200,2,0.5,,,-0.0026899,0.7803254,1251.323579,,,0.783016,,,,,,
1, 21/8/2015 9:34:19 PM,,,200,2,0.5,,,-0.0008967,0.7794287,1252.103904,,,0.780325,,,,,,
1, 21/8/2015 9:34:20 PM,,,200,2,0.5,,,0.0094787,0.7889074,1252.883333,,,0.779429,,,,,,
1, 21/8/2015 9:34:21 PM,,,200,2,0.5,,,0.0005124,0.7894198,1253.67224,,,0.788907,,,,,,
1, 21/8/2015 9:34:22 PM,,,200,2,0.5,,,0,0.7894198,1254.46166,,,0.78942,,,,,,
1, 21/8/2015 9:34:23 PM,,,200,2,0.5,,,-0.0006405,0.7887793,1255.25108,,,0.78942,,,,,,
1, 21/8/2015 9:34:24 PM,,,200,2,0.5,,,-0.0084539,0.7803254,1256.039859,,,0.788779,,,,,,
1, 21/8/2015 9:34:25 PM,,,200,2,0.5,,,-0.0007686,0.7795568,1256.820184,,,0.780325,,,,,,
1, 21/8/2015 9:34:26 PM,,,200,2,0.5,,,0,0.7795568,1257.599741,,,0.779557,,,,,,
1, 21/8/2015 9:34:27 PM,,,200,2,0.5,,,0.0074293,0.7869861,1258.379298,,,0.779557,,,,,,
1, 21/8/2015 9:34:28 PM,,,200,2,0.5,,,0.0024337,0.7894198,1259.166284,,,0.786986,,,,,,
1, 21/8/2015 9:34:29 PM,,,200,2,0.5,,,0.0006404,0.7900602,1259.955704,,,0.78942,,,,,,
1, 21/8/2015 9:34:30 PM,,,200,2,0.5,,,0,0.7900602,1260.745764,,,0.79006,,,,,,
1, 21/8/2015 9:34:31 PM,,,200,2,0.5,,,0,0.7900602,1261.535824,,,0.79006,,,,,,
1, 21/8/2015 9:34:32 PM,,,200,2,0.5,,,-0.0098629,0.7801973,1262.325884,,,0.79006,,,,,,
1, 21/8/2015 9:34:33 PM,,,200,2,0.5,,,-0.0019214,0.7782759,1263.106082,,,0.780198,,,,,,
1, 21/8/2015 9:34:34 PM,,,200,2,0.5,,,-0.0087101,0.7695658,1263.884358,,,0.778276,,,,,,
1, 21/8/2015 9:34:35 PM,,,200,2,0.5,,,-0.0090944,0.7604714,1264.653923,,,0.769565,,,,,,
1, 21/8/2015 9:34:36 PM,,,200,2,0.5,,,0.0065326,0.767004,1265.414395,,,0.760472,,,,,,
1, 21/8/2015 9:34:37 PM,,,200,2,0.5,,,0.0112719,0.7782759,1266.181399,,,0.767004,,,,,,
1, 21/8/2015 9:34:38 PM,,,200,2,0.5,,,0.0116562,0.7899321,1266.959675,,,0.778276,,,,,,
1, 21/8/2015 9:34:39 PM,,,200,2,0.5,,,0.0180607,0.8079928,1267.749607,,,0.789932,,,,,,
1, 21/8/2015 9:34:40 PM,,,200,2,0.5,,,-0.0053797,0.8026131,1268.5576,,,0.807993,,,,,,
1, 21/8/2015 9:34:41 PM,,,200,2,0.5,,,-0.0025618,0.8000513,1269.360213,,,0.802613,,,,,,
1, 21/8/2015 9:34:42 PM,,,200,2,0.5,,,-0.0111439,0.7889074,1270.160264,,,0.800051,,,,,,
1, 21/8/2015 9:34:43 PM,,,200,2,0.5,,,-0.0094787,0.7794287,1270.949171,,,0.788907,,,,,,
1, 21/8/2015 9:34:44 PM,,,200,2,0.5,,,0,0.7794287,1271.7286,,,0.779429,,,,,,
1, 21/8/2015 9:34:45 PM,,,200,2,0.5,,,0,0.7794287,1272.508029,,,0.779429,,,,,,
1, 21/8/2015 9:34:46 PM,,,200,2,0.5,,,0.009863,0.7892917,1273.287458,,,0.779429,,,,,,
1, 21/8/2015 9:34:47 PM,,,200,2,0.5,,,0.0007685,0.7900602,1274.076749,,,0.789291,,,,,,
1, 21/8/2015 9:34:48 PM,,,200,2,0.5,,,-0.0084539,0.7816063,1274.866809,,,0.79006,,,,,,
1, 21/8/2015 9:34:49 PM,,,200,2,0.5,,,-0.014218,0.7673883,1275.648416,,,0.781607,,,,,,
1, 21/8/2015 9:34:50 PM,,,200,2,0.5,,,0,0.7673883,1276.415804,,,0.767388,,,,,,
1, 21/8/2015 9:34:51 PM,,,200,2,0.5,,,-0.0078135,0.7595748,1277.183192,,,0.767388,,,,,,
1, 21/8/2015 9:34:52 PM,,,200,2,0.5,,,0,0.7595748,1277.942767,,,0.759575,,,,,,
1, 21/8/2015 9:34:53 PM,,,200,2,0.5,,,0.012937,0.7725118,1278.702342,,,0.759575,,,,,,
1, 21/8/2015 9:34:54 PM,,,200,2,0.5,,,0.0065326,0.7790444,1279.474854,,,0.772512,,,,,,
1, 21/8/2015 9:34:55 PM,,,200,2,0.5,,,0.0181889,0.7972333,1280.253898,,,0.779044,,,,,,
1, 21/8/2015 9:34:56 PM,,,200,2,0.5,,,0.0019213,0.7991546,1281.051131,,,0.797233,,,,,,
1, 21/8/2015 9:34:57 PM,,,200,2,0.5,,,0.009991,0.8091456,1281.850286,,,0.799155,,,,,,
1, 21/8/2015 9:34:58 PM,,,200,2,0.5,,,0.0008967,0.8100423,1282.659432,,,0.809146,,,,,,
1, 21/8/2015 9:34:59 PM,,,200,2,0.5,,,-0.0064045,0.8036378,1283.469474,,,0.810042,,,,,,
1, 21/8/2015 9:35:00 PM,,,200,2,0.5,,,-0.0137057,0.7899321,1284.273112,,,0.803638,,,,,,
1, 21/8/2015 9:35:01 PM,,,200,2,0.5,,,-0.0103753,0.7795568,1285.063044,,,0.789932,,,,,,
1, 21/8/2015 9:35:02 PM,,,200,2,0.5,,,0,0.7795568,1285.842601,,,0.779557,,,,,,
1, 21/8/2015 9:35:03 PM,,,200,2,0.5,,,0.009863,0.7894198,1286.622157,,,0.779556,,,,,,
1, 21/8/2015 9:35:04 PM,,,200,2,0.5,,,0.0005123,0.7899321,1287.411577,,,0.78942,,,,,,
1, 21/8/2015 9:35:05 PM,,,200,2,0.5,,,-0.0088382,0.7810939,1288.201509,,,0.789932,,,,,,
1, 21/8/2015 9:35:06 PM,,,200,2,0.5,,,-0.0093506,0.7717433,1288.982603,,,0.781094,,,,,,
1, 21/8/2015 9:35:07 PM,,,200,2,0.5,,,-0.0023056,0.7694377,1289.754347,,,0.771744,,,,,,
1, 21/8/2015 9:35:08 PM,,,200,2,0.5,,,-0.0002562,0.7691815,1290.523784,,,0.769437,,,,,,
1, 21/8/2015 9:35:09 PM,,,200,2,0.5,,,0.0162675,0.785449,1291.292966,,,0.769182,,,,,,
1, 21/8/2015 9:35:10 PM,,,200,2,0.5,,,0.0135775,0.7990265,1292.078415,,,0.785449,,,,,,
1, 21/8/2015 9:35:11 PM,,,200,2,0.5,,,0.0005124,0.7995389,1292.877441,,,0.799026,,,,,,
1, 21/8/2015 9:35:12 PM,,,200,2,0.5,,,0,0.7995389,1293.67698,,,0.799539,,,,,,
1, 21/8/2015 9:35:13 PM,,,200,2,0.5,,,0,0.7995389,1294.476519,,,0.799539,,,,,,
1, 21/8/2015 9:35:14 PM,,,200,2,0.5,,,-0.0094787,0.7900602,1295.276058,,,0.799539,,,,,,
2, 21/8/2015 9:35:15 PM,,,200,2,0.5,,,-0.0201102,0.76995,1296.066118,,,0.79006,,,,,,
2, 21/8/2015 9:35:16 PM,,,200,2,0.5,,,-0.0005123,0.7694377,1296.836068,,,0.76995,,,,,,
2, 21/8/2015 9:35:17 PM,,,200,2,0.5,,,0,0.7694377,1297.605506,,,0.769438,,,,,,
2, 21/8/2015 9:35:18 PM,,,200,2,0.5,,,0,0.7694377,1298.374944,,,0.769438,,,,,,
2, 21/8/2015 9:35:19 PM,,,200,2,0.5,,,0.0083258,0.7777635,1299.144381,,,0.769437,,,,,,
2, 21/8/2015 9:35:20 PM,,,200,2,0.5,,,-0.0066607,0.7711028,1299.922145,,,0.777764,,,,,,
2, 21/8/2015 9:35:21 PM,,,200,2,0.5,,,0.001409,0.7725118,1300.693248,,,0.771103,,,,,,
2, 21/8/2015 9:35:22 PM,,,200,2,0.5,,,0.0089664,0.7814782,1301.465759,,,0.772511,,,,,,
2, 21/8/2015 9:35:23 PM,,,200,2,0.5,,,-0.0017933,0.7796849,1302.247238,,,0.781479,,,,,,
2, 21/8/2015 9:35:24 PM,,,200,2,0.5,,,-0.0081978,0.7714871,1303.026922,,,0.779684,,,,,,
2, 21/8/2015 9:35:25 PM,,,100,1,0.25,,,-0.0111438,0.7603433,1303.79841,,,0.771488,,,,,,
2, 21/8/2015 9:35:26 PM,,,,,,,,,,,,,,,,,,,
2, 21/8/2015 9:35:27 PM,,,,,,,,,,,,,,,,,,,
2, 21/8/2015 9:35:28 PM,,,,,,,,,,,,,,,,,,,
2, 21/8/2015 9:35:29 PM,,,,,,,,,,,,,,,,,,,
2, 21/8/2015 9:35:30 PM,,,,,,,,,,,,,,,,,,,
2, 21/8/2015 9:35:31 PM,,,,,,,,,,,,,,,,,,,
2, 21/8/2015 9:35:32 PM,,,,,,,,,,,,,,,,,,,
2, 21/8/2015 9:35:33 PM,,,,,,,,,,,,,,,,,,,
2, 21/8/2015 9:35:34 PM,,,,,,,,,,,,,,,,,,,
2, 21/8/2015 9:35:35 PM,,,,,,,,,,,,,,,,,,,
2, 21/8/2015 9:35:36 PM,,,,,,,,,,,,,,,,,,,
2, 21/8/2015 9:35:37 PM,,,,,,,,,,,,,,,,,,,
2, 21/8/2015 9:35:38 PM,,,,,,,,,,,,,,,,,,,
2, 21/8/2015 9:35:39 PM,,,,,,,,,,,,,,,,,,,
2, 21/8/2015 9:35:40 PM,,,,,,,,,,,,,,,,,,,
2, 21/8/2015 9:35:41 PM,,,,,,,,,,,,,,,,,,,
2, 21/8/2015 9:35:42 PM,,,,,,,,,,,,,,,,,,,
2, 21/8/2015 9:35:43 PM,,,,,,,,,,,,,,,,,,,
2, 21/8/2015 9:35:44 PM,,,,,,,,,,,,,,,,,,,
2, 21/8/2015 9:35:45 PM,,,,,,,,,,,,,,,,,,,
2, 21/8/2015 9:35:46 PM,,,,,,,,,,,,,,,,,,,
2, 21/8/2015 9:35:47 PM,,,,,,,,,,,,,,,,,,,
