 Timestamp,,,,,healthy value,,,attacked  Value
 30/6/2015 5:22:05 PM,,,,,298.5645,,,305.8703
 30/6/2015 5:22:06 PM,,,,,298.7695,,,306.101
 30/6/2015 5:22:07 PM,,,,,298.7695,,,306.101
 30/6/2015 5:22:08 PM,,,,,298.9746,,,306.101
 30/6/2015 5:22:09 PM,,,,,298.9746,,,306.101
 30/6/2015 5:22:10 PM,,,,,298.9746,,,306.101
 30/6/2015 5:22:11 PM,,,,,299.3079,,,306.101
 30/6/2015 5:22:12 PM,,,,,299.3079,,,306.101
 30/6/2015 5:22:13 PM,,,,,299.3591,,,306.101
 30/6/2015 5:22:14 PM,,,,,299.5642,,,306.101
 30/6/2015 5:22:15 PM,,,,,299.5642,,,306.101
 30/6/2015 5:22:16 PM,,,,,299.7437,,,306.101
 30/6/2015 5:22:17 PM,,,,,299.8462,,,306.101
 30/6/2015 5:22:18 PM,,,,,299.8462,,,305.9472
 30/6/2015 5:22:19 PM,,,,,299.8462,,,305.9472
 30/6/2015 5:22:20 PM,,,,,300.1794,,,305.9472
 30/6/2015 5:22:21 PM,,,,,300.1794,,,305.7421
 30/6/2015 5:22:22 PM,,,,,300.1794,,,305.7421
 30/6/2015 5:22:23 PM,,,,,300.1794,,,305.7421
 30/6/2015 5:22:24 PM,,,,,300.1794,,,305.7421
 30/6/2015 5:22:25 PM,,,,,300.4358,,,305.7421
 30/6/2015 5:22:26 PM,,,,,300.4358,,,305.7421
 30/6/2015 5:22:27 PM,,,,,300.4358,,,305.7421
 30/6/2015 5:22:28 PM,,,,,300.4358,,,305.614
 30/6/2015 5:22:29 PM,,,,,300.4358,,,305.5114
 30/6/2015 5:22:30 PM,,,,,300.4358,,,305.3832
 30/6/2015 5:22:31 PM,,,,,300.2051,,,305.3063
 30/6/2015 5:22:32 PM,,,,,300.2051,,,305.3063
 30/6/2015 5:22:33 PM,,,,,300.1794,,,305.3063
 30/6/2015 5:22:34 PM,,,,,300.1794,,,305.3063
 30/6/2015 5:22:35 PM,,,,,300.1794,,,305.3063
 30/6/2015 5:22:36 PM,,,,,300.1794,,,305.3063
 30/6/2015 5:22:37 PM,,,,,300.1794,,,305.3063
 30/6/2015 5:22:38 PM,,,,,300.4614,,,305.3063
 30/6/2015 5:22:39 PM,,,,,300.4614,,,304.9731
 30/6/2015 5:22:40 PM,,,,,300.6921,,,304.9731
 30/6/2015 5:22:41 PM,,,,,300.6921,,,304.9731
 30/6/2015 5:22:42 PM,,,,,300.6921,,,304.9731
 30/6/2015 5:22:43 PM,,,,,300.6921,,,304.9731
 30/6/2015 5:22:44 PM,,,,,300.6921,,,304.9731
 30/6/2015 5:22:45 PM,,,,,300.6921,,,304.9731
 30/6/2015 5:22:46 PM,,,,,300.6921,,,304.9731
 30/6/2015 5:22:47 PM,,,,,300.6921,,,304.9731
 30/6/2015 5:22:48 PM,,,,,300.6921,,,305.05
 30/6/2015 5:22:49 PM,,,,,300.6921,,,305.1269
 30/6/2015 5:22:50 PM,,,,,300.4358,,,305.1269
 30/6/2015 5:22:51 PM,,,,,300.4358,,,305.1269
 30/6/2015 5:22:52 PM,,,,,300.4358,,,305.1269
 30/6/2015 5:22:53 PM,,,,,300.4358,,,305.1269
 30/6/2015 5:22:54 PM,,,,,300.4358,,,305.1269
 30/6/2015 5:22:55 PM,,,,,300.4358,,,305.1269
 30/6/2015 5:22:56 PM,,,,,300.4358,,,305.1013
 30/6/2015 5:22:57 PM,,,,,300.4358,,,305.0756
 30/6/2015 5:22:58 PM,,,,,300.4358,,,305.0756
 30/6/2015 5:22:59 PM,,,,,300.4358,,,305.0756
 30/6/2015 5:23:00 PM,,,,,300.4358,,,305.0756
 30/6/2015 5:23:01 PM,,,,,300.4358,,,305.0756
 30/6/2015 5:23:02 PM,,,,,300.4358,,,305.0756
 30/6/2015 5:23:03 PM,,,,,300.4358,,,305.0756
 30/6/2015 5:23:04 PM,,,,,300.5896,,,305.0756
 30/6/2015 5:23:05 PM,,,,,300.5896,,,305.0756
 30/6/2015 5:23:06 PM,,,,,300.5896,,,305.0756
 30/6/2015 5:23:07 PM,,,,,300.5896,,,305.0756
 30/6/2015 5:23:08 PM,,,,,300.5896,,,305.0756
 30/6/2015 5:23:09 PM,,,,,300.5896,,,305.0756
 30/6/2015 5:23:10 PM,,,,,300.5896,,,305.05
 30/6/2015 5:23:11 PM,,,,,300.5896,,,304.8705
 30/6/2015 5:23:12 PM,,,,,300.5127,,,304.8705
 30/6/2015 5:23:13 PM,,,,,300.5127,,,304.8705
 30/6/2015 5:23:14 PM,,,,,300.2563,,,304.7424
 30/6/2015 5:23:15 PM,,,,,300.2563,,,304.7424
 30/6/2015 5:23:16 PM,,,,,300.2563,,,304.7424
 30/6/2015 5:23:17 PM,,,,,300.2563,,,304.7424
 30/6/2015 5:23:18 PM,,,,,300.2563,,,304.7424
 30/6/2015 5:23:19 PM,,,,,300.2563,,,304.7424
 30/6/2015 5:23:20 PM,,,,,300.2563,,,304.7424
 30/6/2015 5:23:21 PM,,,,,300.2563,,,304.7424
 30/6/2015 5:23:22 PM,,,,,300.2563,,,304.7424
 30/6/2015 5:23:23 PM,,,,,300.2563,,,304.7424
 30/6/2015 5:23:24 PM,,,,,300.2307,,,304.7424
 30/6/2015 5:23:25 PM,,,,,300.2307,,,304.5886
 30/6/2015 5:23:26 PM,,,,,300.2307,,,304.4091
 30/6/2015 5:23:27 PM,,,,,300.2307,,,304.4091
 30/6/2015 5:23:28 PM,,,,,300.2307,,,304.4091
 30/6/2015 5:23:29 PM,,,,,300.2307,,,304.4091
 30/6/2015 5:23:30 PM,,,,,300.2307,,,304.4091
 30/6/2015 5:23:31 PM,,,,,300.3076,,,304.4091
 30/6/2015 5:23:32 PM,,,,,300.3845,,,304.4091
 30/6/2015 5:23:33 PM,,,,,300.4614,,,304.4091
 30/6/2015 5:23:34 PM,,,,,300.4614,,,304.4091
 30/6/2015 5:23:35 PM,,,,,300.4614,,,304.1015
 30/6/2015 5:23:36 PM,,,,,300.4614,,,304.1015
 30/6/2015 5:23:37 PM,,,,,300.4614,,,304.1015
 30/6/2015 5:23:38 PM,,,,,300.4614,,,304.1015
 30/6/2015 5:23:39 PM,,,,,300.4614,,,304.1015
 30/6/2015 5:23:40 PM,,,,,300.4614,,,304.1015
 30/6/2015 5:23:41 PM,,,,,300.4614,,,304.1015
 30/6/2015 5:23:42 PM,,,,,300.5127,,,304.1015
 30/6/2015 5:23:43 PM,,,,,300.7178,,,304.1015
 30/6/2015 5:23:44 PM,,,,,300.7178,,,304.1015
 30/6/2015 5:23:45 PM,,,,,300.7178,,,304.204
 30/6/2015 5:23:46 PM,,,,,300.7178,,,304.204
 30/6/2015 5:23:47 PM,,,,,300.7178,,,304.204
 30/6/2015 5:23:48 PM,,,,,300.7178,,,304.204
 30/6/2015 5:23:49 PM,,,,,300.7178,,,304.204
 30/6/2015 5:23:50 PM,,,,,300.7178,,,304.204
 30/6/2015 5:23:51 PM,,,,,300.9741,,,304.204
 30/6/2015 5:23:52 PM,,,,,300.9741,,,304.204
 30/6/2015 5:23:53 PM,,,,,300.9741,,,304.204
 30/6/2015 5:23:54 PM,,,,,300.9741,,,304.204
 30/6/2015 5:23:55 PM,,,,,300.9741,,,304.204
 30/6/2015 5:23:56 PM,,,,,300.9741,,,304.204
 30/6/2015 5:23:57 PM,,,,,300.9741,,,304.204
 30/6/2015 5:23:58 PM,,,,,300.8716,,,304.204
 30/6/2015 5:23:59 PM,,,,,300.769,,,304.204
 30/6/2015 5:24:00 PM,,,,,300.6152,,,304.204
 30/6/2015 5:24:01 PM,,,,,300.6152,,,304.204
 30/6/2015 5:24:02 PM,,,,,300.6152,,,304.204
 30/6/2015 5:24:03 PM,,,,,300.6152,,,304.204
 30/6/2015 5:24:04 PM,,,,,300.6152,,,304.204
 30/6/2015 5:24:05 PM,,,,,300.6152,,,304.204
 30/6/2015 5:24:06 PM,,,,,300.564,,,304.204
 30/6/2015 5:24:07 PM,,,,,300.4614,,,304.204
 30/6/2015 5:24:08 PM,,,,,300.4614,,,304.204
 30/6/2015 5:24:09 PM,,,,,300.4614,,,304.204
 30/6/2015 5:24:10 PM,,,,,300.4614,,,303.9733
 30/6/2015 5:24:11 PM,,,,,300.8459,,,303.9733
 30/6/2015 5:24:12 PM,,,,,300.8459,,,303.9733
 30/6/2015 5:24:13 PM,,,,,300.8459,,,303.9733
 30/6/2015 5:24:14 PM,,,,,300.8203,,,303.9733
 30/6/2015 5:24:15 PM,,,,,300.8203,,,303.9733
 30/6/2015 5:24:16 PM,,,,,300.8203,,,303.9477
 30/6/2015 5:24:17 PM,,,,,300.8203,,,303.9477
 30/6/2015 5:24:18 PM,,,,,300.8203,,,303.8195
 30/6/2015 5:24:19 PM,,,,,300.8203,,,303.8195
 30/6/2015 5:24:20 PM,,,,,300.8203,,,303.8195
 30/6/2015 5:24:21 PM,,,,,300.8203,,,303.8195
 30/6/2015 5:24:22 PM,,,,,300.8203,,,303.8195
 30/6/2015 5:24:23 PM,,,,,300.8203,,,303.8195
 30/6/2015 5:24:24 PM,,,,,300.8203,,,303.8195
 30/6/2015 5:24:25 PM,,,,,300.8203,,,303.5632
 30/6/2015 5:24:26 PM,,,,,300.8203,,,303.5632
 30/6/2015 5:24:27 PM,,,,,300.8203,,,303.5632
 30/6/2015 5:24:28 PM,,,,,300.8203,,,303.5632
 30/6/2015 5:24:29 PM,,,,,300.8203,,,303.5632
 30/6/2015 5:24:30 PM,,,,,300.8203,,,303.5632
 30/6/2015 5:24:31 PM,,,,,300.8203,,,303.5632
 30/6/2015 5:24:32 PM,,,,,300.564,,,303.5632
 30/6/2015 5:24:33 PM,,,,,300.564,,,303.5632
 30/6/2015 5:24:34 PM,,,,,300.564,,,303.5632
 30/6/2015 5:24:35 PM,,,,,300.6409,,,303.5632
 30/6/2015 5:24:36 PM,,,,,300.7434,,,303.5632
 30/6/2015 5:24:37 PM,,,,,300.7434,,,303.4607
 30/6/2015 5:24:38 PM,,,,,300.7434,,,303.4094
 30/6/2015 5:24:39 PM,,,,,300.7434,,,303.4094
 30/6/2015 5:24:40 PM,,,,,300.7434,,,303.3069
 30/6/2015 5:24:41 PM,,,,,300.7434,,,303.3069
 30/6/2015 5:24:42 PM,,,,,300.7434,,,303.3069
 30/6/2015 5:24:43 PM,,,,,300.7434,,,303.3069
 30/6/2015 5:24:44 PM,,,,,300.564,,,303.3069
 30/6/2015 5:24:45 PM,,,,,300.564,,,303.1787
 30/6/2015 5:24:46 PM,,,,,300.564,,,303.1787
 30/6/2015 5:24:47 PM,,,,,300.3076,,,303.1787
 30/6/2015 5:24:48 PM,,,,,300.3076,,,303.1787
 30/6/2015 5:24:49 PM,,,,,300.3076,,,303.1787
 30/6/2015 5:24:50 PM,,,,,300.3076,,,303.1787
 30/6/2015 5:24:51 PM,,,,,300.3076,,,303.0761
 30/6/2015 5:24:52 PM,,,,,300.1794,,,303.0249
 30/6/2015 5:24:53 PM,,,,,300.1794,,,303.0249
 30/6/2015 5:24:54 PM,,,,,300.1794,,,303.0249
 30/6/2015 5:24:55 PM,,,,,300.1794,,,303.0249
 30/6/2015 5:24:56 PM,,,,,300.1794,,,303.0249
 30/6/2015 5:24:57 PM,,,,,300.1794,,,303.0249
 30/6/2015 5:24:58 PM,,,,,300.3076,,,303.0249
 30/6/2015 5:24:59 PM,,,,,300.4358,,,303.0249
 30/6/2015 5:25:00 PM,,,,,300.564,,,303.0249
 30/6/2015 5:25:01 PM,,,,,300.7178,,,303.0249
 30/6/2015 5:25:02 PM,,,,,300.7178,,,303.0249
 30/6/2015 5:25:03 PM,,,,,300.7178,,,303.0761
 30/6/2015 5:25:04 PM,,,,,300.7178,,,303.153
 30/6/2015 5:25:05 PM,,,,,300.7178,,,303.153
 30/6/2015 5:25:06 PM,,,,,300.7178,,,303.153
 30/6/2015 5:25:07 PM,,,,,300.7178,,,303.153
 30/6/2015 5:25:08 PM,,,,,300.8716,,,303.153
 30/6/2015 5:25:09 PM,,,,,300.8716,,,303.153
 30/6/2015 5:25:10 PM,,,,,300.8716,,,303.0249
 30/6/2015 5:25:11 PM,,,,,300.8716,,,303.0249
 30/6/2015 5:25:12 PM,,,,,300.8716,,,303.0249
 30/6/2015 5:25:13 PM,,,,,300.8716,,,303.0249
 30/6/2015 5:25:14 PM,,,,,300.7178,,,303.0249
 30/6/2015 5:25:15 PM,,,,,300.6921,,,303.0249
 30/6/2015 5:25:16 PM,,,,,300.4871,,,303.0249
 30/6/2015 5:25:17 PM,,,,,300.4871,,,303.0249
 30/6/2015 5:25:18 PM,,,,,300.4871,,,303.0249
 30/6/2015 5:25:19 PM,,,,,300.4871,,,303.0249
 30/6/2015 5:25:20 PM,,,,,300.4871,,,303.0249
 30/6/2015 5:25:21 PM,,,,,300.4871,,,303.0249
 30/6/2015 5:25:22 PM,,,,,300.4871,,,303.0249
 30/6/2015 5:25:23 PM,,,,,300.4871,,,303.0249
 30/6/2015 5:25:24 PM,,,,,300.4871,,,303.0249
 30/6/2015 5:25:25 PM,,,,,300.4871,,,303.0249
 30/6/2015 5:25:26 PM,,,,,300.4871,,,303.0249
 30/6/2015 5:25:27 PM,,,,,300.4871,,,303.0249
 30/6/2015 5:25:28 PM,,,,,300.4871,,,303.0249
 30/6/2015 5:25:29 PM,,,,,300.4871,,,303.0249
 30/6/2015 5:25:30 PM,,,,,300.4871,,,303.0249
 30/6/2015 5:25:31 PM,,,,,300.7434,,,303.0249
 30/6/2015 5:25:32 PM,,,,,300.7434,,,302.6404
 30/6/2015 5:25:33 PM,,,,,300.7434,,,302.6404
 30/6/2015 5:25:34 PM,,,,,300.7434,,,302.6404
 30/6/2015 5:25:35 PM,,,,,300.7434,,,302.6404
 30/6/2015 5:25:36 PM,,,,,300.7434,,,302.7942
 30/6/2015 5:25:37 PM,,,,,300.7434,,,302.7942
 30/6/2015 5:25:38 PM,,,,,300.7434,,,302.7942
 30/6/2015 5:25:39 PM,,,,,300.564,,,302.7942
 30/6/2015 5:25:40 PM,,,,,300.4614,,,302.6404
 30/6/2015 5:25:41 PM,,,,,300.4358,,,302.6404
 30/6/2015 5:25:42 PM,,,,,300.1282,,,302.6404
 30/6/2015 5:25:43 PM,,,,,300.0769,,,302.4865
 30/6/2015 5:25:44 PM,,,,,300.0769,,,302.4865
 30/6/2015 5:25:45 PM,,,,,300.0769,,,302.4865
 30/6/2015 5:25:46 PM,,,,,300.0769,,,302.4865
 30/6/2015 5:25:47 PM,,,,,300.0769,,,302.4865
 30/6/2015 5:25:48 PM,,,,,300.0769,,,302.4865
 30/6/2015 5:25:49 PM,,,,,299.9744,,,302.4865
 30/6/2015 5:25:50 PM,,,,,299.9744,,,302.4865
 30/6/2015 5:25:51 PM,,,,,299.9744,,,302.4865
 30/6/2015 5:25:52 PM,,,,,299.9744,,,302.4865
 30/6/2015 5:25:53 PM,,,,,299.9744,,,302.4865
 30/6/2015 5:25:54 PM,,,,,299.9744,,,302.4865
 30/6/2015 5:25:55 PM,,,,,299.9744,,,302.4865
 30/6/2015 5:25:56 PM,,,,,299.9744,,,302.4865
 30/6/2015 5:25:57 PM,,,,,299.9744,,,302.4865
 30/6/2015 5:25:58 PM,,,,,299.9744,,,302.4865
 30/6/2015 5:25:59 PM,,,,,299.9744,,,302.4865
 30/6/2015 5:26:00 PM,,,,,299.9744,,,302.4865
 30/6/2015 5:26:01 PM,,,,,299.9744,,,302.4865
 30/6/2015 5:26:02 PM,,,,,299.9744,,,302.4865
 30/6/2015 5:26:03 PM,,,,,300.0769,,,302.4865
 30/6/2015 5:26:04 PM,,,,,300.2051,,,302.4865
 30/6/2015 5:26:05 PM,,,,,300.2051,,,302.4865
 30/6/2015 5:26:06 PM,,,,,300.2051,,,302.4865
 30/6/2015 5:26:07 PM,,,,,300.2051,,,302.4865
 30/6/2015 5:26:08 PM,,,,,300.2051,,,302.4865
 30/6/2015 5:26:09 PM,,,,,300.2051,,,302.4865
 30/6/2015 5:26:10 PM,,,,,300.2051,,,302.4865
 30/6/2015 5:26:11 PM,,,,,300.2051,,,302.4865
 30/6/2015 5:26:12 PM,,,,,300.2051,,,302.4865
 30/6/2015 5:26:13 PM,,,,,300.2051,,,302.4865
 30/6/2015 5:26:14 PM,,,,,300.2051,,,302.4865
 30/6/2015 5:26:15 PM,,,,,300.4358,,,302.4865
 30/6/2015 5:26:16 PM,,,,,300.4871,,,302.4865
 30/6/2015 5:26:17 PM,,,,,300.4871,,,302.4865
 30/6/2015 5:26:18 PM,,,,,300.4871,,,302.4865
 30/6/2015 5:26:19 PM,,,,,300.7178,,,302.4865
 30/6/2015 5:26:20 PM,,,,,300.8716,,,302.4865
 30/6/2015 5:26:21 PM,,,,,300.8716,,,302.4865
 30/6/2015 5:26:22 PM,,,,,300.8716,,,302.4865
 30/6/2015 5:26:23 PM,,,,,301.1279,,,302.4865
 30/6/2015 5:26:24 PM,,,,,301.1279,,,302.4865
 30/6/2015 5:26:25 PM,,,,,301.3842,,,302.4865
 30/6/2015 5:26:26 PM,,,,,301.3842,,,302.3071
 30/6/2015 5:26:27 PM,,,,,301.6406,,,302.3071
 30/6/2015 5:26:28 PM,,,,,301.6406,,,302.3071
 30/6/2015 5:26:29 PM,,,,,301.6406,,,302.3071
 30/6/2015 5:26:30 PM,,,,,301.6406,,,302.3071
 30/6/2015 5:26:31 PM,,,,,301.6406,,,302.3071
 30/6/2015 5:26:32 PM,,,,,301.6406,,,302.3071
 30/6/2015 5:26:33 PM,,,,,301.6406,,,302.3071
 30/6/2015 5:26:34 PM,,,,,301.6406,,,302.3071
 30/6/2015 5:26:35 PM,,,,,301.8713,,,302.3071
 30/6/2015 5:26:36 PM,,,,,301.8713,,,302.1277
 30/6/2015 5:26:37 PM,,,,,301.8713,,,302.0508
 30/6/2015 5:26:38 PM,,,,,301.8713,,,302.0508
 30/6/2015 5:26:39 PM,,,,,301.7175,,,302.0508
 30/6/2015 5:26:40 PM,,,,,301.5381,,,302.0508
 30/6/2015 5:26:41 PM,,,,,301.4612,,,302.0508
 30/6/2015 5:26:42 PM,,,,,301.2561,,,302.0508
 30/6/2015 5:26:43 PM,,,,,301.2561,,,302.0508
 30/6/2015 5:26:44 PM,,,,,301.2561,,,302.0508
 30/6/2015 5:26:45 PM,,,,,301.2561,,,301.8969
 30/6/2015 5:26:46 PM,,,,,301.2561,,,301.8969
 30/6/2015 5:26:47 PM,,,,,300.9485,,,301.8969
 30/6/2015 5:26:48 PM,,,,,300.9485,,,301.8969
 30/6/2015 5:26:49 PM,,,,,300.9485,,,301.8969
 30/6/2015 5:26:50 PM,,,,,300.9485,,,301.8969
 30/6/2015 5:26:51 PM,,,,,300.9485,,,301.8969
 30/6/2015 5:26:52 PM,,,,,300.9485,,,301.8969
 30/6/2015 5:26:53 PM,,,,,300.9485,,,301.8457
 30/6/2015 5:26:54 PM,,,,,301.0767,,,301.6406
 30/6/2015 5:26:55 PM,,,,,301.2561,,,301.6406
 30/6/2015 5:26:56 PM,,,,,301.2561,,,301.6406
 30/6/2015 5:26:57 PM,,,,,301.2561,,,301.6406
 30/6/2015 5:26:58 PM,,,,,301.2561,,,301.6406
 30/6/2015 5:26:59 PM,,,,,301.2561,,,301.7688
 30/6/2015 5:27:00 PM,,,,,301.2561,,,301.7688
 30/6/2015 5:27:01 PM,,,,,301.6662,,,301.7688
 30/6/2015 5:27:02 PM,,,,,301.6662,,,301.7688
 30/6/2015 5:27:03 PM,,,,,301.6662,,,301.7688
 30/6/2015 5:27:04 PM,,,,,301.6662,,,301.7688
 30/6/2015 5:27:05 PM,,,,,301.8969,,,301.7688
 30/6/2015 5:27:06 PM,,,,,302.102,,,301.7688
 30/6/2015 5:27:07 PM,,,,,302.1277,,,301.7688
 30/6/2015 5:27:08 PM,,,,,302.384,,,301.7688
 30/6/2015 5:27:09 PM,,,,,302.384,,,301.7688
 30/6/2015 5:27:10 PM,,,,,302.384,,,301.7688
 30/6/2015 5:27:11 PM,,,,,302.5122,,,301.7688
 30/6/2015 5:27:12 PM,,,,,302.5122,,,301.7688
 30/6/2015 5:27:13 PM,,,,,302.6147,,,301.7688
 30/6/2015 5:27:14 PM,,,,,302.6147,,,301.7688
 30/6/2015 5:27:15 PM,,,,,302.6147,,,301.7688
 30/6/2015 5:27:16 PM,,,,,302.6147,,,301.7688
 30/6/2015 5:27:17 PM,,,,,302.6147,,,301.7688
 30/6/2015 5:27:18 PM,,,,,302.6147,,,301.7688
 30/6/2015 5:27:19 PM,,,,,302.6147,,,301.7688
 30/6/2015 5:27:20 PM,,,,,302.6916,,,301.7688
 30/6/2015 5:27:21 PM,,,,,302.7942,,,301.7688
 30/6/2015 5:27:22 PM,,,,,302.7942,,,301.7688
 30/6/2015 5:27:23 PM,,,,,302.7942,,,301.7688
 30/6/2015 5:27:24 PM,,,,,302.7942,,,301.7688
 30/6/2015 5:27:25 PM,,,,,302.7942,,,301.7688
 30/6/2015 5:27:26 PM,,,,,302.7942,,,301.7688
 30/6/2015 5:27:27 PM,,,,,302.8198,,,301.7688
 30/6/2015 5:27:28 PM,,,,,303.0249,,,301.6406
 30/6/2015 5:27:29 PM,,,,,303.0249,,,301.4868
 30/6/2015 5:27:30 PM,,,,,303.0249,,,301.4612
 30/6/2015 5:27:31 PM,,,,,303.0249,,,301.4612
 30/6/2015 5:27:32 PM,,,,,303.0249,,,301.4612
 30/6/2015 5:27:33 PM,,,,,302.8711,,,301.4612
 30/6/2015 5:27:34 PM,,,,,302.8711,,,301.4612
 30/6/2015 5:27:35 PM,,,,,302.8711,,,301.4612
 30/6/2015 5:27:36 PM,,,,,302.8711,,,301.4612
 30/6/2015 5:27:37 PM,,,,,302.8711,,,301.4612
 30/6/2015 5:27:38 PM,,,,,302.7429,,,301.4612
 30/6/2015 5:27:39 PM,,,,,302.666,,,301.4612
 30/6/2015 5:27:40 PM,,,,,302.666,,,301.4612
 30/6/2015 5:27:41 PM,,,,,302.666,,,301.4612
 30/6/2015 5:27:42 PM,,,,,302.666,,,301.4612
 30/6/2015 5:27:43 PM,,,,,302.5122,,,301.4612
 30/6/2015 5:27:44 PM,,,,,302.5122,,,301.4612
 30/6/2015 5:27:45 PM,,,,,302.5122,,,301.4612
 30/6/2015 5:27:46 PM,,,,,302.5122,,,301.4612
 30/6/2015 5:27:47 PM,,,,,302.5122,,,301.4612
 30/6/2015 5:27:48 PM,,,,,302.5122,,,301.4612
 30/6/2015 5:27:49 PM,,,,,302.4353,,,301.4612
 30/6/2015 5:27:50 PM,,,,,302.4353,,,301.4612
 30/6/2015 5:27:51 PM,,,,,302.4353,,,301.4612
 30/6/2015 5:27:52 PM,,,,,302.4353,,,301.4612
 30/6/2015 5:27:53 PM,,,,,302.4353,,,301.4612
 30/6/2015 5:27:54 PM,,,,,302.4353,,,301.4612
 30/6/2015 5:27:55 PM,,,,,302.4353,,,301.4612
 30/6/2015 5:27:56 PM,,,,,302.4353,,,301.4612
 30/6/2015 5:27:57 PM,,,,,302.4865,,,301.5381
 30/6/2015 5:27:58 PM,,,,,302.4865,,,301.5381
 30/6/2015 5:27:59 PM,,,,,302.5122,,,301.5381
 30/6/2015 5:28:00 PM,,,,,302.6404,,,301.5381
 30/6/2015 5:28:01 PM,,,,,302.6404,,,301.5381
 30/6/2015 5:28:02 PM,,,,,302.6404,,,301.5381
 30/6/2015 5:28:03 PM,,,,,302.4353,,,301.5381
 30/6/2015 5:28:04 PM,,,,,302.4353,,,301.5381
 30/6/2015 5:28:05 PM,,,,,302.4353,,,301.4099
 30/6/2015 5:28:06 PM,,,,,302.4353,,,301.3586
 30/6/2015 5:28:07 PM,,,,,302.4353,,,301.3586
 30/6/2015 5:28:08 PM,,,,,302.4353,,,301.3586
 30/6/2015 5:28:09 PM,,,,,302.4353,,,301.3586
 30/6/2015 5:28:10 PM,,,,,302.2302,,,301.3586
 30/6/2015 5:28:11 PM,,,,,302.2302,,,301.3586
 30/6/2015 5:28:12 PM,,,,,302.2302,,,301.3586
 30/6/2015 5:28:13 PM,,,,,302.2302,,,301.3586
 30/6/2015 5:28:14 PM,,,,,301.9995,,,301.3586
 30/6/2015 5:28:15 PM,,,,,301.9995,,,301.3586
 30/6/2015 5:28:16 PM,,,,,301.9995,,,301.2048
 30/6/2015 5:28:17 PM,,,,,301.9995,,,301.0254
 30/6/2015 5:28:18 PM,,,,,301.9995,,,301.0254
 30/6/2015 5:28:19 PM,,,,,301.9995,,,301.0254
 30/6/2015 5:28:20 PM,,,,,301.9995,,,301.0254
 30/6/2015 5:28:21 PM,,,,,301.9995,,,301.0254
 30/6/2015 5:28:22 PM,,,,,301.9995,,,301.0254
 30/6/2015 5:28:23 PM,,,,,301.9995,,,301.0254
 30/6/2015 5:28:24 PM,,,,,301.9995,,,301.0254
 30/6/2015 5:28:25 PM,,,,,302.0251,,,301.0254
 30/6/2015 5:28:26 PM,,,,,302.1789,,,301.0254
 30/6/2015 5:28:27 PM,,,,,302.1789,,,301.0254
 30/6/2015 5:28:28 PM,,,,,302.1789,,,301.0254
 30/6/2015 5:28:29 PM,,,,,302.1789,,,301.0254
 30/6/2015 5:28:30 PM,,,,,302.1789,,,301.0254
 30/6/2015 5:28:31 PM,,,,,302.1789,,,301.0254
 30/6/2015 5:28:32 PM,,,,,302.1789,,,301.0254
 30/6/2015 5:28:33 PM,,,,,302.1789,,,301.0254
 30/6/2015 5:28:34 PM,,,,,302.1789,,,301.0254
 30/6/2015 5:28:35 PM,,,,,302.2302,,,301.0254
 30/6/2015 5:28:36 PM,,,,,302.2558,,,301.0254
 30/6/2015 5:28:37 PM,,,,,302.2558,,,301.0254
 30/6/2015 5:28:38 PM,,,,,302.384,,,300.9998
 30/6/2015 5:28:39 PM,,,,,302.384,,,300.8459
 30/6/2015 5:28:40 PM,,,,,302.384,,,300.8459
 30/6/2015 5:28:41 PM,,,,,302.384,,,300.8459
 30/6/2015 5:28:42 PM,,,,,302.5634,,,300.8459
 30/6/2015 5:28:43 PM,,,,,302.5634,,,300.8459
 30/6/2015 5:28:44 PM,,,,,302.5634,,,300.8459
 30/6/2015 5:28:45 PM,,,,,302.5634,,,300.8459
 30/6/2015 5:28:46 PM,,,,,302.5634,,,300.8459
 30/6/2015 5:28:47 PM,,,,,302.8198,,,300.8459
 30/6/2015 5:28:48 PM,,,,,302.8198,,,300.8459
 30/6/2015 5:28:49 PM,,,,,302.9223,,,300.8459
 30/6/2015 5:28:50 PM,,,,,302.948,,,300.8459
 30/6/2015 5:28:51 PM,,,,,302.9992,,,300.8459
 30/6/2015 5:28:52 PM,,,,,303.0761,,,300.8459
 30/6/2015 5:28:53 PM,,,,,303.0761,,,300.8459
 30/6/2015 5:28:54 PM,,,,,303.2043,,,300.8459
 30/6/2015 5:28:55 PM,,,,,303.2043,,,300.8459
 30/6/2015 5:28:56 PM,,,,,303.4094,,,300.8459
 30/6/2015 5:28:57 PM,,,,,303.4094,,,300.8459
 30/6/2015 5:28:58 PM,,,,,303.4094,,,300.8459
 30/6/2015 5:28:59 PM,,,,,303.4094,,,300.8459
 30/6/2015 5:29:00 PM,,,,,303.6401,,,300.8459
 30/6/2015 5:29:01 PM,,,,,303.6401,,,300.7434
 30/6/2015 5:29:02 PM,,,,,303.6914,,,300.6409
 30/6/2015 5:29:03 PM,,,,,303.7682,,,300.6409
 30/6/2015 5:29:04 PM,,,,,303.8964,,,300.6409
 30/6/2015 5:29:05 PM,,,,,303.8964,,,300.6409
 30/6/2015 5:29:06 PM,,,,,303.8964,,,300.6409
 30/6/2015 5:29:07 PM,,,,,303.8964,,,300.6409
 30/6/2015 5:29:08 PM,,,,,303.8964,,,300.6409
 30/6/2015 5:29:09 PM,,,,,303.8964,,,300.6409
