 Value, Timestamp,,,,,,P501,FIT502 flow rare,gallons/hour,gallons/m,totalising output rate
2, 21/8/2015 2:27:11 PM,,,,,100,1,0.8529525,225.3244619,3.755407699,716.6667087
2, 21/8/2015 2:27:12 PM,,,,,100,1,0.8072243,213.2444433,3.554074056,717.5196612
2, 21/8/2015 2:27:13 PM,,,,,100,1,0.7745613,204.6158586,3.41026431,718.3268855
2, 21/8/2015 2:27:14 PM,,,,,100,1,0.757013,199.9801242,3.33300207,719.1014468
2, 21/8/2015 2:27:15 PM,,,,,100,1,0.7489433,197.8483516,3.297472526,719.8584598
2, 21/8/2015 2:27:16 PM,,,,,100,1,0.7522736,198.7281169,3.312135282,720.6074031
2, 21/8/2015 2:27:17 PM,,,,,100,1,0.7591905,200.5553544,3.34258924,721.3596767
2, 21/8/2015 2:27:18 PM,,,,,100,1,0.7689253,203.1269965,3.385449942,722.1188672
2, 21/8/2015 2:27:19 PM,,,,,100,1,0.7698219,203.3638513,3.389397522,722.8877925
2, 21/8/2015 2:27:20 PM,,,,,100,1,0.7611119,201.0629306,3.351048844,723.6576144
2, 21/8/2015 2:27:21 PM,,,,,100,1,0.7558601,199.6755626,3.327926044,724.4187263
2, 21/8/2015 2:27:22 PM,,,,,100,1,0.7495837,198.017526,3.3002921,725.1745864
2, 21/8/2015 2:27:23 PM,,,,,100,1,0.7580377,200.2508192,3.337513653,725.9241701
2, 21/8/2015 2:27:24 PM,,,,,100,1,0.7590624,200.5215142,3.342025237,726.6822078
2, 21/8/2015 2:27:25 PM,,,,,100,1,0.7629051,201.5366403,3.358944004,727.4412702
2, 21/8/2015 2:27:26 PM,,,,,100,1,0.7691815,203.1946769,3.386577948,728.2041753
2, 21/8/2015 2:27:27 PM,,,,,100,1,0.7602152,200.8260494,3.347100823,728.9733568
2, 21/8/2015 2:27:28 PM,,,,,100,1,0.7586781,200.4199937,3.340333228,729.733572
2, 21/8/2015 2:27:29 PM,,,,,100,1,0.7654669,202.213391,3.370223183,730.4922501
2, 21/8/2015 2:27:30 PM,,,,,100,1,0.7640579,201.8411754,3.364019591,731.257717
2, 21/8/2015 2:27:31 PM,,,,,100,1,0.7640579,201.8411754,3.364019591,732.0217749
2, 21/8/2015 2:27:32 PM,,,,,100,1,0.7689253,203.1269965,3.385449942,732.7858328
2, 21/8/2015 2:27:33 PM,,,,,100,1,0.7689253,203.1269965,3.385449942,733.5547581
2, 21/8/2015 2:27:34 PM,,,,,100,1,0.7636737,201.7396813,3.362328022,734.3236834
2, 21/8/2015 2:27:35 PM,,,,,100,1,0.7640579,201.8411754,3.364019591,735.0873571
2, 21/8/2015 2:27:36 PM,,,,,100,1,0.7515051,198.5251023,3.308751704,735.851415
2, 21/8/2015 2:27:37 PM,,,,,100,1,0.7420264,196.0211141,3.267018568,736.6029201
2, 21/8/2015 2:27:38 PM,,,,,100,1,0.7326758,193.5509661,3.225849435,737.3449465
2, 21/8/2015 2:27:39 PM,,,,,100,1,0.7290893,192.6035204,3.210058673,738.0776223
2, 21/8/2015 2:27:40 PM,,,,,100,1,0.7431792,196.3256493,3.272094154,738.8067116
2, 21/8/2015 2:27:41 PM,,,,,100,1,0.7566287,199.8786037,3.331310061,739.5498908
2, 21/8/2015 2:27:42 PM,,,,,100,1,0.7753298,204.8188733,3.413647888,740.3065195
2, 21/8/2015 2:27:43 PM,,,,,100,1,0.7795568,205.9355199,3.432258664,741.0818493
2, 21/8/2015 2:27:44 PM,,,,,100,1,0.7630332,201.5704804,3.359508007,741.8614061
2, 21/8/2015 2:27:45 PM,,,,,100,1,0.7507365,198.3220612,3.305367687,742.6244393
2, 21/8/2015 2:27:46 PM,,,,,100,1,0.7494556,197.9836859,3.299728098,743.3751758
2, 21/8/2015 2:27:47 PM,,,,,100,1,0.7490714,197.8821917,3.298036529,744.1246314
2, 21/8/2015 2:27:48 PM,,,,,100,1,0.7490714,197.8821917,3.298036529,744.8737028
2, 21/8/2015 2:27:49 PM,,,,,100,1,0.7609838,201.0290904,3.350484841,745.6227742
2, 21/8/2015 2:27:50 PM,,,,,100,1,0.76995,203.3976915,3.389961525,746.383758
2, 21/8/2015 2:27:51 PM,,,,,100,1,0.7791725,205.8339993,3.430566655,747.153708
2, 21/8/2015 2:27:52 PM,,,,,100,1,0.7891636,208.4733482,3.474555804,747.9328805
2, 21/8/2015 2:27:53 PM,,,,,100,1,0.7816063,206.4769363,3.441282271,748.7220441
2, 21/8/2015 2:27:54 PM,,,,,100,1,0.7782759,205.5971445,3.426619075,749.5036504
2, 21/8/2015 2:27:55 PM,,,,,100,1,0.7693096,203.228517,3.387141951,750.2819263
2, 21/8/2015 2:27:56 PM,,,,,100,1,0.7693096,203.228517,3.387141951,751.0512359
2, 21/8/2015 2:27:57 PM,,,,,100,1,0.7693096,203.228517,3.387141951,751.8205455
2, 21/8/2015 2:27:58 PM,,,,,100,1,0.7693096,203.228517,3.387141951,752.5898551
2, 21/8/2015 2:27:59 PM,,,,,100,1,0.7693096,203.228517,3.387141951,753.3591647
2, 21/8/2015 2:28:00 PM,,,,,100,1,0.7693096,203.228517,3.387141951,754.1284743
2, 21/8/2015 2:28:01 PM,,,,,100,1,0.7794287,205.9016797,3.431694661,754.8977839
2, 21/8/2015 2:28:02 PM,,,,,100,1,0.7737927,204.4128176,3.406880293,755.6772126
2, 21/8/2015 2:28:03 PM,,,,,100,1,0.7750736,204.7511929,3.412519882,756.4510053
2, 21/8/2015 2:28:04 PM,,,,,100,1,0.7711028,203.7022267,3.395037111,757.2260789
2, 21/8/2015 2:28:05 PM,,,,,100,1,0.7689253,203.1269965,3.385449942,757.9971817
2, 21/8/2015 2:28:06 PM,,,,,100,1,0.7790444,205.8001591,3.430002652,758.766107
2, 21/8/2015 2:28:07 PM,,,,,100,1,0.7844242,207.2213409,3.453689015,759.5451514
2, 21/8/2015 2:28:08 PM,,,,,100,1,0.7901883,208.7440432,3.479067387,760.3295756
2, 21/8/2015 2:28:09 PM,,,,,100,1,0.7901883,208.7440432,3.479067387,761.1197639
2, 21/8/2015 2:28:10 PM,,,,,100,1,0.7753298,204.8188733,3.413647888,761.9099522
2, 21/8/2015 2:28:11 PM,,,,,100,1,0.7689253,203.1269965,3.385449942,762.685282
2, 21/8/2015 2:28:12 PM,,,,,100,1,0.7687972,203.0931563,3.384885939,763.4542073
2, 21/8/2015 2:28:13 PM,,,,,100,1,0.7687972,203.0931563,3.384885939,764.2230045
2, 21/8/2015 2:28:14 PM,,,,,100,1,0.7687972,203.0931563,3.384885939,764.9918017
2, 21/8/2015 2:28:15 PM,,,,,100,1,0.7687972,203.0931563,3.384885939,765.7605989
2, 21/8/2015 2:28:16 PM,,,,,100,1,0.7687972,203.0931563,3.384885939,766.5293961
2, 21/8/2015 2:28:17 PM,,,,,100,1,0.7548354,199.4048676,3.32341446,767.2981933
2, 21/8/2015 2:28:18 PM,,,,,100,1,0.7502242,198.1867269,3.303112115,768.0530287
2, 21/8/2015 2:28:19 PM,,,,,100,1,0.7497118,198.0513662,3.300856103,768.8032529
2, 21/8/2015 2:28:20 PM,,,,,100,1,0.765595,202.2472312,3.370787186,769.5529647
2, 21/8/2015 2:28:21 PM,,,,,100,1,0.7757141,204.9203938,3.415339897,770.3185597
2, 21/8/2015 2:28:22 PM,,,,,100,1,0.7718714,203.9052677,3.398421129,771.0942738
2, 21/8/2015 2:28:23 PM,,,,,100,1,0.7653388,202.1795508,3.36965918,771.8661452
2, 21/8/2015 2:28:24 PM,,,,,100,1,0.7591905,200.5553544,3.34258924,772.631484
2, 21/8/2015 2:28:25 PM,,,,,100,1,0.7589343,200.487674,3.341461234,773.3906745
2, 21/8/2015 2:28:26 PM,,,,,100,1,0.779813,206.0032002,3.43338667,774.1496088
2, 21/8/2015 2:28:27 PM,,,,,100,1,0.7891636,208.4733482,3.474555804,774.9294218
2, 21/8/2015 2:28:28 PM,,,,,100,1,0.7899321,208.6763629,3.477939381,775.7185854
2, 21/8/2015 2:28:29 PM,,,,,100,1,0.7899321,208.6763629,3.477939381,776.5085175
2, 21/8/2015 2:28:30 PM,,,,,100,1,0.7844242,207.2213409,3.453689015,777.2984496
2, 21/8/2015 2:28:31 PM,,,,,100,1,0.7757141,204.9203938,3.415339897,778.0828738
2, 21/8/2015 2:28:32 PM,,,,,100,1,0.7789164,205.7663454,3.42943909,778.8585879
2, 21/8/2015 2:28:33 PM,,,,,100,1,0.7789164,205.7663454,3.42943909,779.6375043
2, 21/8/2015 2:28:34 PM,,,,,100,1,0.7800692,206.0708806,3.434514676,780.4164207
2, 21/8/2015 2:28:35 PM,,,,,100,1,0.7800692,206.0708806,3.434514676,781.1964899
2, 21/8/2015 2:28:36 PM,,,,,100,1,0.7800692,206.0708806,3.434514676,781.9765591
2, 21/8/2015 2:28:37 PM,,,,,100,1,0.7711028,203.7022267,3.395037111,782.7566283
2, 21/8/2015 2:28:38 PM,,,,,100,1,0.7695658,203.2961974,3.388269956,783.5277311
2, 21/8/2015 2:28:39 PM,,,,,100,1,0.7612399,201.0967444,3.351612406,784.2972969
2, 21/8/2015 2:28:40 PM,,,,,100,1,0.7591905,200.5553544,3.34258924,785.0585368
2, 21/8/2015 2:28:41 PM,,,,,100,1,0.7591905,200.5553544,3.34258924,785.8177273
2, 21/8/2015 2:28:42 PM,,,,,100,1,0.7653388,202.1795508,3.36965918,786.5769178
2, 21/8/2015 2:28:43 PM,,,,,100,1,0.7694377,203.2623572,3.387705953,787.3422566
2, 21/8/2015 2:28:44 PM,,,,,100,1,0.7695658,203.2961974,3.388269956,788.1116943
2, 21/8/2015 2:28:45 PM,,,,,100,1,0.7695658,203.2961974,3.388269956,788.8812601
2, 21/8/2015 2:28:46 PM,,,,,100,1,0.7643141,201.9088558,3.365147597,789.6508259
2, 21/8/2015 2:28:47 PM,,,,,100,1,0.7616242,201.1982649,3.353304415,790.41514
2, 21/8/2015 2:28:48 PM,,,,,100,1,0.7698219,203.3638513,3.389397522,791.1767642
2, 21/8/2015 2:28:49 PM,,,,,100,1,0.7698219,203.3638513,3.389397522,791.9465861
2, 21/8/2015 2:28:50 PM,,,,,100,1,0.7698219,203.3638513,3.389397522,792.716408
2, 21/8/2015 2:28:51 PM,,,,,100,1,0.7609838,201.0290904,3.350484841,793.4862299
2, 21/8/2015 2:28:52 PM,,,,,100,1,0.7488152,197.8145114,3.296908523,794.2472137
2, 21/8/2015 2:28:53 PM,,,,,100,1,0.7534264,199.0326521,3.317210868,794.9960289
2, 21/8/2015 2:28:54 PM,,,,,100,1,0.7643141,201.9088558,3.365147597,795.7494553
2, 21/8/2015 2:28:55 PM,,,,,100,1,0.7777635,205.4617838,3.424363063,796.5137694
2, 21/8/2015 2:28:56 PM,,,,,100,1,0.7892917,208.5071884,3.475119806,797.2915329
2, 21/8/2015 2:28:57 PM,,,,,100,1,0.7849366,207.3567016,3.455945027,798.0808246
2, 21/8/2015 2:28:58 PM,,,,,100,1,0.7849366,207.3567016,3.455945027,798.8657612
2, 21/8/2015 2:28:59 PM,,,,,100,1,0.7795568,205.9355199,3.432258664,799.6506978
2, 21/8/2015 2:29:00 PM,,,,,100,1,0.7689253,203.1269965,3.385449942,800.4302546
2, 21/8/2015 2:29:01 PM,,,,,100,1,0.7597029,200.6907151,3.344845252,801.1991799
2, 21/8/2015 2:29:02 PM,,,,,100,1,0.7597029,200.6907151,3.344845252,801.9588828
2, 21/8/2015 2:29:03 PM,,,,,100,1,0.749968,198.1190466,3.301984109,802.7185857
2, 21/8/2015 2:29:04 PM,,,,,100,1,0.7567568,199.9124439,3.331874064,803.4685537
2, 21/8/2015 2:29:05 PM,,,,,100,1,0.7494556,197.9836859,3.299728098,804.2253105
2, 21/8/2015 2:29:06 PM,,,,,100,1,0.7494556,197.9836859,3.299728098,804.9747661
2, 21/8/2015 2:29:07 PM,,,,,100,1,0.7558601,199.6755626,3.327926044,805.7242217
2, 21/8/2015 2:29:08 PM,,,,,100,1,0.7531703,198.9649982,3.316083303,806.4800818
2, 21/8/2015 2:29:09 PM,,,,,100,1,0.7663636,202.4502722,3.374171204,807.2332521
2, 21/8/2015 2:29:10 PM,,,,,100,1,0.7695658,203.2961974,3.388269956,807.9996157
2, 21/8/2015 2:29:11 PM,,,,,100,1,0.7695658,203.2961974,3.388269956,808.7691815
2, 21/8/2015 2:29:12 PM,,,,,100,1,0.7768669,205.224929,3.420415483,809.5387473
2, 21/8/2015 2:29:13 PM,,,,,100,1,0.7850647,207.3905418,3.45650903,810.3156142
2, 21/8/2015 2:29:14 PM,,,,,100,1,0.7796849,205.96936,3.432822667,811.1006789
2, 21/8/2015 2:29:15 PM,,,,,100,1,0.7796849,205.96936,3.432822667,811.8803638
2, 21/8/2015 2:29:16 PM,,,,,100,1,0.7707186,203.6007326,3.393345543,812.6600487
2, 21/8/2015 2:29:17 PM,,,,,100,1,0.7625208,201.4351197,3.357251996,813.4307673
2, 21/8/2015 2:29:18 PM,,,,,100,1,0.7768669,205.224929,3.420415483,814.1932881
2, 21/8/2015 2:29:19 PM,,,,,100,1,0.7795568,205.9355199,3.432258664,814.970155
2, 21/8/2015 2:29:20 PM,,,,,100,1,0.7801973,206.1047207,3.435078679,815.7497118
2, 21/8/2015 2:29:21 PM,,,,,100,1,0.7694377,203.2623572,3.387705953,816.5299091
2, 21/8/2015 2:29:22 PM,,,,,100,1,0.7608557,200.9952503,3.349920838,817.2993468
2, 21/8/2015 2:29:23 PM,,,,,100,1,0.759831,200.7245553,3.345409255,818.0602025
2, 21/8/2015 2:29:24 PM,,,,,100,1,0.7757141,204.9203938,3.415339897,818.8200335
2, 21/8/2015 2:29:25 PM,,,,,100,1,0.7887793,208.3718277,3.472863795,819.5957476
2, 21/8/2015 2:29:26 PM,,,,,100,1,0.799667,211.2480314,3.520800523,820.3845269
2, 21/8/2015 2:29:27 PM,,,,,100,1,0.799667,211.2480314,3.520800523,821.1841939
2, 21/8/2015 2:29:28 PM,,,,,100,1,0.799667,211.2480314,3.520800523,821.9838609
2, 21/8/2015 2:29:29 PM,,,,,100,1,0.799667,211.2480314,3.520800523,822.7835279
2, 21/8/2015 2:29:30 PM,,,,,100,1,0.78404,207.1198468,3.451997447,823.5831949
2, 21/8/2015 2:29:31 PM,,,,,100,1,0.7612399,201.0967444,3.351612406,824.3672349
2, 21/8/2015 2:29:32 PM,,,,,100,1,0.7593186,200.5891946,3.343153243,825.1284748
2, 21/8/2015 2:29:33 PM,,,,,100,1,0.7593186,200.5891946,3.343153243,825.8877934
2, 21/8/2015 2:29:34 PM,,,,,100,1,0.759831,200.7245553,3.345409255,826.647112
2, 21/8/2015 2:29:35 PM,,,,,100,1,0.7795568,205.9355199,3.432258664,827.406943
2, 21/8/2015 2:29:36 PM,,,,,100,1,0.7745613,204.6158586,3.41026431,828.1864998
2, 21/8/2015 2:29:37 PM,,,,,100,1,0.7764826,205.1234084,3.418723474,828.9610611
2, 21/8/2015 2:29:38 PM,,,,,100,1,0.7717433,203.8714276,3.397857126,829.7375437
2, 21/8/2015 2:29:39 PM,,,,,100,1,0.759831,200.7245553,3.345409255,830.509287
2, 21/8/2015 2:29:40 PM,,,,,100,1,0.7593186,200.5891946,3.343153243,831.269118
2, 21/8/2015 2:29:41 PM,,,,,100,1,0.7657231,202.2810713,3.371351189,832.0284366
2, 21/8/2015 2:29:42 PM,,,,,100,1,0.7796849,205.96936,3.432822667,832.7941597
2, 21/8/2015 2:29:43 PM,,,,,100,1,0.7981299,210.8419757,3.514032928,833.5738446
2, 21/8/2015 2:29:44 PM,,,,,100,1,0.8003075,211.4172323,3.523620538,834.3719745
2, 21/8/2015 2:29:45 PM,,,,,100,1,0.7914692,209.0824186,3.484706976,835.172282
2, 21/8/2015 2:29:46 PM,,,,,100,1,0.7796849,205.96936,3.432822667,835.9637512
2, 21/8/2015 2:29:47 PM,,,,,100,1,0.7695658,203.2961974,3.388269956,836.7434361
2, 21/8/2015 2:29:48 PM,,,,,100,1,0.7764826,205.1234084,3.418723474,837.5130019
2, 21/8/2015 2:29:49 PM,,,,,100,1,0.7796849,205.96936,3.432822667,838.2894845
2, 21/8/2015 2:29:50 PM,,,,,100,1,0.7892917,208.5071884,3.475119806,839.0691694
2, 21/8/2015 2:29:51 PM,,,,,100,1,0.7901883,208.7440432,3.479067387,839.8584611
2, 21/8/2015 2:29:52 PM,,,,,100,1,0.7901883,208.7440432,3.479067387,840.6486494
2, 21/8/2015 2:29:53 PM,,,,,100,1,0.7803254,206.1385609,3.435642682,841.4388377
2, 21/8/2015 2:29:54 PM,,,,,100,1,0.7794287,205.9016797,3.431694661,842.2191631
2, 21/8/2015 2:29:55 PM,,,,,100,1,0.7695658,203.2961974,3.388269956,842.9985918
2, 21/8/2015 2:29:56 PM,,,,,100,1,0.7695658,203.2961974,3.388269956,843.7681576
2, 21/8/2015 2:29:57 PM,,,,,100,1,0.7695658,203.2961974,3.388269956,844.5377234
2, 21/8/2015 2:29:58 PM,,,,,100,1,0.7695658,203.2961974,3.388269956,845.3072892
2, 21/8/2015 2:29:59 PM,,,,,100,1,0.7768669,205.224929,3.420415483,846.076855
2, 21/8/2015 2:30:00 PM,,,,,100,1,0.7762265,205.0557545,3.417595908,846.8537219
2, 21/8/2015 2:30:01 PM,,,,,100,1,0.7762265,205.0557545,3.417595908,847.6299484
2, 21/8/2015 2:30:02 PM,,,,,100,1,0.7746894,204.6496988,3.410828313,848.4061749
2, 21/8/2015 2:30:03 PM,,,,,100,1,0.7693096,203.228517,3.387141951,849.1808643
2, 21/8/2015 2:30:04 PM,,,,,100,1,0.759831,200.7245553,3.345409255,849.9501739
2, 21/8/2015 2:30:05 PM,,,,,100,1,0.768541,203.025476,3.383757933,850.7100049
2, 21/8/2015 2:30:06 PM,,,,,100,1,0.7691815,203.1946769,3.386577948,851.4785459
2, 21/8/2015 2:30:07 PM,,,,,100,1,0.775586,204.8865536,3.414775894,852.2477274
2, 21/8/2015 2:30:08 PM,,,,,100,1,0.7892917,208.5071884,3.475119806,853.0233134
2, 21/8/2015 2:30:09 PM,,,,,100,1,0.7892917,208.5071884,3.475119806,853.8126051
2, 21/8/2015 2:30:10 PM,,,,,100,1,0.7988985,211.0450167,3.517416946,854.6018968
2, 21/8/2015 2:30:11 PM,,,,,100,1,0.796849,210.5036003,3.508393339,855.4007953
2, 21/8/2015 2:30:12 PM,,,,,100,1,0.7809658,206.3077354,3.438462256,856.1976443
2, 21/8/2015 2:30:13 PM,,,,,100,1,0.7809658,206.3077354,3.438462256,856.9786101
2, 21/8/2015 2:30:14 PM,,,,,100,1,0.7818624,206.5445902,3.442409837,857.7595759
2, 21/8/2015 2:30:15 PM,,,,,100,1,0.776995,205.2587692,3.420979486,858.5414383
2, 21/8/2015 2:30:16 PM,,,,,100,1,0.7789164,205.7663454,3.42943909,859.3184333
2, 21/8/2015 2:30:17 PM,,,,,100,1,0.7740489,204.4804979,3.408008299,860.0973497
2, 21/8/2015 2:30:18 PM,,,,,100,1,0.7723837,204.040602,3.4006767,860.8713986
2, 21/8/2015 2:30:19 PM,,,,,100,1,0.7745613,204.6158586,3.41026431,861.6437823
2, 21/8/2015 2:30:20 PM,,,,,100,1,0.7695658,203.2961974,3.388269956,862.4183436
2, 21/8/2015 2:30:21 PM,,,,,100,1,0.7695658,203.2961974,3.388269956,863.1879094
2, 21/8/2015 2:30:22 PM,,,,,100,1,0.7695658,203.2961974,3.388269956,863.9574752
2, 21/8/2015 2:30:23 PM,,,,,100,1,0.776995,205.2587692,3.420979486,864.727041
2, 21/8/2015 2:30:24 PM,,,,,100,1,0.7790444,205.8001591,3.430002652,865.504036
2, 21/8/2015 2:30:25 PM,,,,,100,1,0.7891636,208.4733482,3.474555804,866.2830804
2, 21/8/2015 2:30:26 PM,,,,,100,1,0.7901883,208.7440432,3.479067387,867.072244
2, 21/8/2015 2:30:27 PM,,,,,100,1,0.7835276,206.9844861,3.449741435,867.8624323
2, 21/8/2015 2:30:28 PM,,,,,100,1,0.7794287,205.9016797,3.431694661,868.6459599
2, 21/8/2015 2:30:29 PM,,,,,100,1,0.7794287,205.9016797,3.431694661,869.4253886
2, 21/8/2015 2:30:30 PM,,,,,100,1,0.7794287,205.9016797,3.431694661,870.2048173
2, 21/8/2015 2:30:31 PM,,,,,100,1,0.7866018,207.7965975,3.463276625,870.984246
2, 21/8/2015 2:30:32 PM,,,,,100,1,0.7910849,208.980898,3.483014967,871.7708478
2, 21/8/2015 2:30:33 PM,,,,,100,1,0.7997951,211.2818716,3.521364526,872.5619327
2, 21/8/2015 2:30:34 PM,,,,,100,1,0.7997951,211.2818716,3.521364526,873.3617278
2, 21/8/2015 2:30:35 PM,,,,,100,1,0.7997951,211.2818716,3.521364526,874.1615229
2, 21/8/2015 2:30:36 PM,,,,,100,1,0.7997951,211.2818716,3.521364526,874.961318
2, 21/8/2015 2:30:37 PM,,,,,100,1,0.7905726,208.8455637,3.480759396,875.7611131
2, 21/8/2015 2:30:38 PM,,,,,100,1,0.7800692,206.0708806,3.434514676,876.5516857
2, 21/8/2015 2:30:39 PM,,,,,100,1,0.7695658,203.2961974,3.388269956,877.3317549
2, 21/8/2015 2:30:40 PM,,,,,100,1,0.7695658,203.2961974,3.388269956,878.1013207
2, 21/8/2015 2:30:41 PM,,,,,100,1,0.7695658,203.2961974,3.388269956,878.8708865
2, 21/8/2015 2:30:42 PM,,,,,100,1,0.7695658,203.2961974,3.388269956,879.6404523
2, 21/8/2015 2:30:43 PM,,,,,100,1,0.7695658,203.2961974,3.388269956,880.4100181
2, 21/8/2015 2:30:44 PM,,,,,100,1,0.7695658,203.2961974,3.388269956,881.1795839
2, 21/8/2015 2:30:45 PM,,,,,100,1,0.7695658,203.2961974,3.388269956,881.9491497
2, 21/8/2015 2:30:46 PM,,,,,100,1,0.7842962,207.1875272,3.453125453,882.7187155
2, 21/8/2015 2:30:47 PM,,,,,100,1,0.7894198,208.5410286,3.475683809,883.5030117
2, 21/8/2015 2:30:48 PM,,,,,100,1,0.7939029,209.7253291,3.495422152,884.2924315
2, 21/8/2015 2:30:49 PM,,,,,100,1,0.7939029,209.7253291,3.495422152,885.0863344
2, 21/8/2015 2:30:50 PM,,,,,100,1,0.8060715,212.9399082,3.548998469,885.8802373
2, 21/8/2015 2:30:51 PM,,,,,100,1,0.809658,213.8873539,3.564789231,886.6863088
2, 21/8/2015 2:30:52 PM,,,,,100,1,0.809658,213.8873539,3.564789231,887.4959668
2, 21/8/2015 2:30:53 PM,,,,,100,1,0.7955681,210.165225,3.50275375,888.3056248
2, 21/8/2015 2:30:54 PM,,,,,100,1,0.7842962,207.1875272,3.453125453,889.1011929
2, 21/8/2015 2:30:55 PM,,,,,100,1,0.7796849,205.96936,3.432822667,889.8854891
2, 21/8/2015 2:30:56 PM,,,,,100,1,0.7794287,205.9016797,3.431694661,890.665174
2, 21/8/2015 2:30:57 PM,,,,,100,1,0.7886512,208.3379875,3.472299792,891.4446027
2, 21/8/2015 2:30:58 PM,,,,,100,1,0.7901883,208.7440432,3.479067387,892.2332539
2, 21/8/2015 2:30:59 PM,,,,,100,1,0.7901883,208.7440432,3.479067387,893.0234422
2, 21/8/2015 2:31:00 PM,,,,,100,1,0.7901883,208.7440432,3.479067387,893.8136305
2, 21/8/2015 2:31:01 PM,,,,,100,1,0.8060715,212.9399082,3.548998469,894.6038188
2, 21/8/2015 2:31:02 PM,,,,,100,1,0.8104265,214.0903685,3.568172808,895.4098903
2, 21/8/2015 2:31:03 PM,,,,,100,1,0.8000513,211.3495519,3.522492532,896.2203168
2, 21/8/2015 2:31:04 PM,,,,,100,1,0.7997951,211.2818716,3.521364526,897.0203681
2, 21/8/2015 2:31:05 PM,,,,,100,1,0.7900602,208.710203,3.478503384,897.8201632
2, 21/8/2015 2:31:06 PM,,,,,100,1,0.7817343,206.51075,3.441845834,898.6102234
2, 21/8/2015 2:31:07 PM,,,,,100,1,0.7889074,208.4056679,3.473427798,899.3919577
2, 21/8/2015 2:31:08 PM,,,,,100,1,0.7991546,211.1126707,3.518544511,900.1808651
2, 21/8/2015 2:31:09 PM,,,,,100,1,0.7904445,208.8117236,3.480195393,900.9800197
2, 21/8/2015 2:31:10 PM,,,,,100,1,0.7803254,206.1385609,3.435642682,901.7704642
2, 21/8/2015 2:31:11 PM,,,,,100,1,0.76995,203.3976915,3.389961525,902.5507896
2, 21/8/2015 2:31:12 PM,,,,,100,1,0.7695658,203.2961974,3.388269956,903.3207396
2, 21/8/2015 2:31:13 PM,,,,,100,1,0.7804534,206.1723747,3.436206245,904.0903054
2, 21/8/2015 2:31:14 PM,,,,,100,1,0.7892917,208.5071884,3.475119806,904.8707588
2, 21/8/2015 2:31:15 PM,,,,,100,1,0.7816063,206.4769363,3.441282271,905.6600505
2, 21/8/2015 2:31:16 PM,,,,,100,1,0.7785321,205.6648249,3.427747081,906.4416568
2, 21/8/2015 2:31:17 PM,,,,,100,1,0.7666197,202.5179261,3.375298769,907.2201889
2, 21/8/2015 2:31:18 PM,,,,,100,1,0.7593186,200.5891946,3.343153243,907.9868086
2, 21/8/2015 2:31:19 PM,,,,,100,1,0.7668759,202.5856065,3.376426775,908.7461272
2, 21/8/2015 2:31:20 PM,,,,,100,1,0.772768,204.1421226,3.402368709,909.5130031
2, 21/8/2015 2:31:21 PM,,,,,100,1,0.781222,206.3754157,3.439590262,910.2857711
2, 21/8/2015 2:31:22 PM,,,,,100,1,0.7917254,209.1500989,3.485834982,911.0669931
2, 21/8/2015 2:31:23 PM,,,,,100,1,0.7994108,211.180351,3.519672517,911.8587185
2, 21/8/2015 2:31:24 PM,,,,,100,1,0.8000513,211.3495519,3.522492532,912.6581293
2, 21/8/2015 2:31:25 PM,,,,,100,1,0.8000513,211.3495519,3.522492532,913.4581806
2, 21/8/2015 2:31:26 PM,,,,,100,1,0.8000513,211.3495519,3.522492532,914.2582319
2, 21/8/2015 2:31:27 PM,,,,,100,1,0.7901883,208.7440432,3.479067387,915.0582832
2, 21/8/2015 2:31:28 PM,,,,,100,1,0.789804,208.6425227,3.477375378,915.8484715
2, 21/8/2015 2:31:29 PM,,,,,100,1,0.7985142,210.9434962,3.515724937,916.6382755
2, 21/8/2015 2:31:30 PM,,,,,100,1,0.8049187,212.635373,3.543922883,917.4367897
2, 21/8/2015 2:31:31 PM,,,,,100,1,0.811067,214.2595694,3.570992823,918.2417084
2, 21/8/2015 2:31:32 PM,,,,,100,1,0.811067,214.2595694,3.570992823,919.0527754
2, 21/8/2015 2:31:33 PM,,,,,100,1,0.7978737,210.7742953,3.512904922,919.8638424
2, 21/8/2015 2:31:34 PM,,,,,100,1,0.7978737,210.7742953,3.512904922,920.6617161
2, 21/8/2015 2:31:35 PM,,,,,100,1,0.7978737,210.7742953,3.512904922,921.4595898
2, 21/8/2015 2:31:36 PM,,,,,100,1,0.7978737,210.7742953,3.512904922,922.2574635
2, 21/8/2015 2:31:37 PM,,,,,100,1,0.8041502,212.4323583,3.540539306,923.0553372
2, 21/8/2015 2:31:38 PM,,,,,100,1,0.8091456,213.7519932,3.562533219,923.8594874
2, 21/8/2015 2:31:39 PM,,,,,100,1,0.799667,211.2480314,3.520800523,924.668633
2, 21/8/2015 2:31:40 PM,,,,,100,1,0.7891636,208.4733482,3.474555804,925.4683
2, 21/8/2015 2:31:41 PM,,,,,100,1,0.7891636,208.4733482,3.474555804,926.2574636
2, 21/8/2015 2:31:42 PM,,,,,100,1,0.7795568,205.9355199,3.432258664,927.0466272
2, 21/8/2015 2:31:43 PM,,,,,100,1,0.7848085,207.3228614,3.455381024,927.826184
2, 21/8/2015 2:31:44 PM,,,,,100,1,0.7803254,206.1385609,3.435642682,928.6109925
2, 21/8/2015 2:31:45 PM,,,,,100,1,0.7787883,205.7325052,3.428875087,929.3913179
